,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
d8578a88bbd162efe2fc5f7b2422f218,train,deckard.base.experiment.Experiment,d8578a88bbd162efe2fc5f7b2422f218,Truthseeker,cpu,d8578a88bbd162efe2fc5f7b2422f218,d8578a88bbd162efe2fc5f7b2422f218,k-KNN,d8578a88bbd162efe2fc5f7b2422f218,d8578a88bbd162efe2fc5f7b2422f218,0.505,17.096930196722695,cpu,1727382226.044732,1727382220.7295363,6.38921707,0.015973042675,cpu,1727382220.7294457,1727382220.5100982,0.24565418,0.00024565418,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,d8578a88bbd162efe2fc5f7b2422f218,predictions.json,reports/condense/knn/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Medoid,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
ab483755952bc1bf7376fba258642d25,train,deckard.base.experiment.Experiment,ab483755952bc1bf7376fba258642d25,Truthseeker,cpu,ab483755952bc1bf7376fba258642d25,ab483755952bc1bf7376fba258642d25,k-KNN,ab483755952bc1bf7376fba258642d25,ab483755952bc1bf7376fba258642d25,0.56,15.197213537272438,cpu,1727382115.72588,1727382110.3395443,6.37064044,0.0159266011,cpu,1727382110.3394375,1727382110.1300616,0.23690264,0.00023690264,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,ab483755952bc1bf7376fba258642d25,predictions.json,reports/condense/knn/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Sum,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
a0236c096823298ae77ac1be6410151d,train,deckard.base.experiment.Experiment,a0236c096823298ae77ac1be6410151d,Truthseeker,cpu,a0236c096823298ae77ac1be6410151d,a0236c096823298ae77ac1be6410151d,k-KNN,a0236c096823298ae77ac1be6410151d,a0236c096823298ae77ac1be6410151d,0.4975,17.3559730186781,cpu,1727414632.7508795,1727414627.466011,6.37137181,0.015928429525,cpu,1727414627.4659188,1727414622.0336263,5.45615594,0.00545615594,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,a0236c096823298ae77ac1be6410151d,predictions.json,reports/condense/knn/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
9c702603496c9027cfcc6733f816ce42,train,deckard.base.experiment.Experiment,9c702603496c9027cfcc6733f816ce42,Truthseeker,cpu,9c702603496c9027cfcc6733f816ce42,9c702603496c9027cfcc6733f816ce42,k-KNN,9c702603496c9027cfcc6733f816ce42,9c702603496c9027cfcc6733f816ce42,0.4975,17.3559730186781,cpu,1727382250.117171,1727382244.8292234,6.40436045,0.016010901125,cpu,1727382244.8291318,1727382244.2720935,0.58095121,0.00058095121,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,9c702603496c9027cfcc6733f816ce42,predictions.json,reports/condense/knn/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
897ae16f6796abf6a5a08082c928dfc0,train,deckard.base.experiment.Experiment,897ae16f6796abf6a5a08082c928dfc0,Truthseeker,cpu,897ae16f6796abf6a5a08082c928dfc0,897ae16f6796abf6a5a08082c928dfc0,k-KNN,897ae16f6796abf6a5a08082c928dfc0,897ae16f6796abf6a5a08082c928dfc0,0.4975,17.3559730186781,cpu,1727414626.8293638,1727414622.560562,5.11950141,0.012798753525,cpu,1727414622.5604744,1727414622.092008,0.49157454,0.00049157454,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,897ae16f6796abf6a5a08082c928dfc0,predictions.json,reports/condense/knn/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
6919617f544240113dd7f3a8353b1265,train,deckard.base.experiment.Experiment,6919617f544240113dd7f3a8353b1265,Truthseeker,cpu,6919617f544240113dd7f3a8353b1265,6919617f544240113dd7f3a8353b1265,k-KNN,6919617f544240113dd7f3a8353b1265,6919617f544240113dd7f3a8353b1265,0.4975,17.3559730186781,cpu,1727414632.3551888,1727414627.3748407,6.05217908,0.0151304477,cpu,1727414627.374767,1727414621.9402337,5.45963643,0.00545963643,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,6919617f544240113dd7f3a8353b1265,predictions.json,reports/condense/knn/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
5400f4f5a9fba7acb8b9a733ad763b91,train,deckard.base.experiment.Experiment,5400f4f5a9fba7acb8b9a733ad763b91,Truthseeker,cpu,5400f4f5a9fba7acb8b9a733ad763b91,5400f4f5a9fba7acb8b9a733ad763b91,k-KNN,5400f4f5a9fba7acb8b9a733ad763b91,5400f4f5a9fba7acb8b9a733ad763b91,0.4775,18.046726557646984,cpu,1727382115.6969664,1727382110.2417,6.58155303,0.016453882575,cpu,1727382110.2416146,1727382110.0462496,0.22353418,0.00022353418,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,5400f4f5a9fba7acb8b9a733ad763b91,predictions.json,reports/condense/knn/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
48dbba741ea4289f2f170bbdf38bd93e,train,deckard.base.experiment.Experiment,48dbba741ea4289f2f170bbdf38bd93e,Truthseeker,cpu,48dbba741ea4289f2f170bbdf38bd93e,48dbba741ea4289f2f170bbdf38bd93e,k-KNN,48dbba741ea4289f2f170bbdf38bd93e,48dbba741ea4289f2f170bbdf38bd93e,0.555,15.369941402137774,cpu,1727382092.127694,1727382086.558148,6.72006545,0.016800163625,cpu,1727382086.5580602,1727382086.3421948,0.24246673,0.00024246673,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,48dbba741ea4289f2f170bbdf38bd93e,predictions.json,reports/condense/knn/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
20f92e41b3644008de07a07f53ebb38b,train,deckard.base.experiment.Experiment,20f92e41b3644008de07a07f53ebb38b,Truthseeker,cpu,20f92e41b3644008de07a07f53ebb38b,20f92e41b3644008de07a07f53ebb38b,k-KNN,20f92e41b3644008de07a07f53ebb38b,20f92e41b3644008de07a07f53ebb38b,0.5475,15.6289582371767,cpu,1727382203.4478238,1727382198.0510416,6.4786121,0.01619653025,cpu,1727382198.0509472,1727382197.846088,0.23065565,0.00023065565,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,20f92e41b3644008de07a07f53ebb38b,predictions.json,reports/condense/knn/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
071b31be7a627934f9a4f868ffa40726,train,deckard.base.experiment.Experiment,071b31be7a627934f9a4f868ffa40726,Truthseeker,cpu,071b31be7a627934f9a4f868ffa40726,071b31be7a627934f9a4f868ffa40726,k-KNN,071b31be7a627934f9a4f868ffa40726,071b31be7a627934f9a4f868ffa40726,0.4975,17.3559730186781,cpu,1727382155.4016402,1727382150.6664343,5.75551261,0.014388781525,cpu,1727382150.6663473,1727382140.7316947,9.95046679,0.00995046679,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,071b31be7a627934f9a4f868ffa40726,predictions.json,reports/condense/knn/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
15ac461f46d204843f613d38d6469c7c,train,deckard.base.experiment.Experiment,15ac461f46d204843f613d38d6469c7c,Truthseeker,cpu,15ac461f46d204843f613d38d6469c7c,15ac461f46d204843f613d38d6469c7c,k-KNN,15ac461f46d204843f613d38d6469c7c,15ac461f46d204843f613d38d6469c7c,0.5625,15.110926566092424,cpu,1726257247.0913634,1726257196.790383,87.66419913,0.219160497825,cpu,1726257196.7894642,1726257127.4268098,116.81728556,0.11681728556,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,15ac461f46d204843f613d38d6469c7c,predictions.json,reports/condense/knn/bz2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Random,truthseeker/models/bz2/symmetry_true/modified_true/1000-400-0.npz,3,1.0,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
c0bf2fc6c89ceb22037cc5c0716eb3cc,train,deckard.base.experiment.Experiment,c0bf2fc6c89ceb22037cc5c0716eb3cc,Truthseeker,cpu,c0bf2fc6c89ceb22037cc5c0716eb3cc,c0bf2fc6c89ceb22037cc5c0716eb3cc,k-KNN,c0bf2fc6c89ceb22037cc5c0716eb3cc,c0bf2fc6c89ceb22037cc5c0716eb3cc,0.55,15.542677262977412,cpu,1727374696.6611023,1727374671.1110995,46.1847442,0.1154618605,cpu,1727374671.1110032,1727374670.8588386,0.33025799,0.00033025799,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,c0bf2fc6c89ceb22037cc5c0716eb3cc,predictions.json,reports/condense/knn/bz2/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,SVC,truthseeker/models/bz2/symmetry_true/modified_true/1000-400-0.npz,3,0.9,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
32922ad274a4f792e7c15a42f0dc0d09,train,deckard.base.experiment.Experiment,32922ad274a4f792e7c15a42f0dc0d09,Truthseeker,cpu,32922ad274a4f792e7c15a42f0dc0d09,32922ad274a4f792e7c15a42f0dc0d09,k-KNN,32922ad274a4f792e7c15a42f0dc0d09,32922ad274a4f792e7c15a42f0dc0d09,0.5525,15.456316329035108,cpu,1727374634.530059,1727374590.449869,78.56202726,0.19640506815,cpu,1727374590.4497762,1727374584.6543052,5.8698477,0.0058698477,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,32922ad274a4f792e7c15a42f0dc0d09,predictions.json,reports/condense/knn/bz2/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Hardness,truthseeker/models/bz2/symmetry_true/modified_true/1000-400-0.npz,3,0.9,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
290a7c1f9b71af90061d0a8ca72ca0c3,train,deckard.base.experiment.Experiment,290a7c1f9b71af90061d0a8ca72ca0c3,Truthseeker,cpu,290a7c1f9b71af90061d0a8ca72ca0c3,290a7c1f9b71af90061d0a8ca72ca0c3,k-KNN,290a7c1f9b71af90061d0a8ca72ca0c3,290a7c1f9b71af90061d0a8ca72ca0c3,0.5975,13.902025414411892,cpu,1727374518.0493944,1727374473.974687,79.29888388,0.1982472097,cpu,1727374473.974584,1727374473.706691,0.33209827,0.00033209827,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,290a7c1f9b71af90061d0a8ca72ca0c3,predictions.json,reports/condense/knn/bz2/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Random,truthseeker/models/bz2/symmetry_true/modified_true/1000-400-0.npz,3,0.9,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
62c65e8eb94a9b6f2066300634fe3f0b,train,deckard.base.experiment.Experiment,62c65e8eb94a9b6f2066300634fe3f0b,Truthseeker,cpu,62c65e8eb94a9b6f2066300634fe3f0b,62c65e8eb94a9b6f2066300634fe3f0b,k-KNN,62c65e8eb94a9b6f2066300634fe3f0b,62c65e8eb94a9b6f2066300634fe3f0b,0.5575,15.283594461150496,cpu,1727409608.9310548,1727409593.694122,18.43397091,0.046084927275,cpu,1727409593.6940126,1727409593.4646883,0.25428324,0.00025428324,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,62c65e8eb94a9b6f2066300634fe3f0b,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
6b34c02d9b26c209f4e9380dc2cb2ee1,train,deckard.base.experiment.Experiment,6b34c02d9b26c209f4e9380dc2cb2ee1,Truthseeker,cpu,6b34c02d9b26c209f4e9380dc2cb2ee1,6b34c02d9b26c209f4e9380dc2cb2ee1,k-KNN,6b34c02d9b26c209f4e9380dc2cb2ee1,6b34c02d9b26c209f4e9380dc2cb2ee1,0.5375,15.974407969926643,cpu,1727409460.2114086,1727409445.1617715,18.204057,0.0455101425,cpu,1727409445.1616857,1727409444.9512277,0.24157371,0.00024157371,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,6b34c02d9b26c209f4e9380dc2cb2ee1,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Medoid,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
8cd5e5e02ec16b70ac281778b504ee8b,train,deckard.base.experiment.Experiment,8cd5e5e02ec16b70ac281778b504ee8b,Truthseeker,cpu,8cd5e5e02ec16b70ac281778b504ee8b,8cd5e5e02ec16b70ac281778b504ee8b,k-KNN,8cd5e5e02ec16b70ac281778b504ee8b,8cd5e5e02ec16b70ac281778b504ee8b,0.4925,17.528678894614107,cpu,1727409648.891049,1727409634.036316,17.87580054,0.04468950135,cpu,1727409634.0362334,1727409624.189036,9.86790579,0.00986790579,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8cd5e5e02ec16b70ac281778b504ee8b,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
1bf1e855f49564c2be6142ac068c1c5b,train,deckard.base.experiment.Experiment,1bf1e855f49564c2be6142ac068c1c5b,Truthseeker,cpu,1bf1e855f49564c2be6142ac068c1c5b,1bf1e855f49564c2be6142ac068c1c5b,k-KNN,1bf1e855f49564c2be6142ac068c1c5b,1bf1e855f49564c2be6142ac068c1c5b,0.555,15.369953396099229,cpu,1727413088.4408023,1727413063.6403515,29.68627401,0.074215685025,cpu,1727413063.6402595,1727413063.4427557,0.22251668,0.00022251668,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,1bf1e855f49564c2be6142ac068c1c5b,predictions.json,reports/condense/knn/gzip/0.5/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3,0.5,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
79eee3e8a20a7e6157f9a16acecafa40,train,deckard.base.experiment.Experiment,79eee3e8a20a7e6157f9a16acecafa40,Truthseeker,cpu,79eee3e8a20a7e6157f9a16acecafa40,79eee3e8a20a7e6157f9a16acecafa40,k-KNN,79eee3e8a20a7e6157f9a16acecafa40,79eee3e8a20a7e6157f9a16acecafa40,0.505,17.09690021181906,cpu,1727375953.0208004,1727375928.215778,25.63285163,0.064082129075,cpu,1727375928.2156832,1727375928.1632977,0.05220323,5.220323e-05,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,79eee3e8a20a7e6157f9a16acecafa40,predictions.json,reports/condense/knn/hamming/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Medoid,truthseeker/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
554d5e3fcf2e0f7d033abde51026bcbc,train,deckard.base.experiment.Experiment,554d5e3fcf2e0f7d033abde51026bcbc,Truthseeker,cpu,554d5e3fcf2e0f7d033abde51026bcbc,554d5e3fcf2e0f7d033abde51026bcbc,k-KNN,554d5e3fcf2e0f7d033abde51026bcbc,554d5e3fcf2e0f7d033abde51026bcbc,0.5225,16.4924656279274,cpu,1727375911.2229643,1727375887.470193,24.46975624,0.0611743906,cpu,1727375887.470104,1727375882.580579,4.88888404,0.00488888404,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,554d5e3fcf2e0f7d033abde51026bcbc,predictions.json,reports/condense/knn/hamming/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Hardness,truthseeker/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
2ec0abc5737e445dc1295275046b1218,train,deckard.base.experiment.Experiment,2ec0abc5737e445dc1295275046b1218,Truthseeker,cpu,2ec0abc5737e445dc1295275046b1218,2ec0abc5737e445dc1295275046b1218,k-KNN,2ec0abc5737e445dc1295275046b1218,2ec0abc5737e445dc1295275046b1218,0.5325,16.147071866997564,cpu,1727375913.8238964,1727375892.557549,22.09391508,0.0552347877,cpu,1727375892.5574503,1727375882.5692444,9.98480247,0.00998480247,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,2ec0abc5737e445dc1295275046b1218,predictions.json,reports/condense/knn/hamming/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,KNN,truthseeker/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
2a4ba69bb3e542ecd431dba85e5fc72c,train,deckard.base.experiment.Experiment,2a4ba69bb3e542ecd431dba85e5fc72c,Truthseeker,cpu,2a4ba69bb3e542ecd431dba85e5fc72c,2a4ba69bb3e542ecd431dba85e5fc72c,k-KNN,2a4ba69bb3e542ecd431dba85e5fc72c,2a4ba69bb3e542ecd431dba85e5fc72c,0.5225,16.4924656279274,cpu,1727376006.603312,1727375981.7440577,25.85752568,0.0646438142,cpu,1727375981.7439623,1727375981.386369,0.35555364,0.00035555364,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,2a4ba69bb3e542ecd431dba85e5fc72c,predictions.json,reports/condense/knn/hamming/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,NearMiss,truthseeker/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
1e6215463ff853f156191df8f397a780,train,deckard.base.experiment.Experiment,1e6215463ff853f156191df8f397a780,Truthseeker,cpu,1e6215463ff853f156191df8f397a780,1e6215463ff853f156191df8f397a780,k-KNN,1e6215463ff853f156191df8f397a780,1e6215463ff853f156191df8f397a780,0.5275,16.319727768094186,cpu,1727375874.5598023,1727375848.5973048,26.98932265,0.067473306625,cpu,1727375848.5972126,1727375848.5625055,0.03432993,3.432993e-05,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,1e6215463ff853f156191df8f397a780,predictions.json,reports/condense/knn/hamming/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,brute,Random,truthseeker/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
