,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,Condensing Method,model.init.distance_matrix,model.init.gamma,model.init.kernel,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
7b00bed7b18a14a38ef37d342d7f8bb5,train,deckard.base.experiment.Experiment,7b00bed7b18a14a38ef37d342d7f8bb5,Truthseeker,cpu,7b00bed7b18a14a38ef37d342d7f8bb5,7b00bed7b18a14a38ef37d342d7f8bb5,k-SVC,7b00bed7b18a14a38ef37d342d7f8bb5,7b00bed7b18a14a38ef37d342d7f8bb5,0.535,16.060768903868947,cpu,1727408607.8926306,1727408602.6223252,6.37563284,0.0159390821,cpu,1727408602.622237,1727408592.9900556,9.66040386,0.00966040386,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,7b00bed7b18a14a38ef37d342d7f8bb5,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,991.0229479810492,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
6894f1408c4dd6bd7e9a5f14acc133b3,train,deckard.base.experiment.Experiment,6894f1408c4dd6bd7e9a5f14acc133b3,Truthseeker,cpu,6894f1408c4dd6bd7e9a5f14acc133b3,6894f1408c4dd6bd7e9a5f14acc133b3,k-SVC,6894f1408c4dd6bd7e9a5f14acc133b3,6894f1408c4dd6bd7e9a5f14acc133b3,0.545,15.715155253645817,cpu,1727408539.7592814,1727408534.6849189,5.96471033,0.014911775825,cpu,1727408534.684821,1727408534.4843886,0.23200469,0.00023200469,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,6894f1408c4dd6bd7e9a5f14acc133b3,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,988.8329563579256,,Sum,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.1,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
30295a772173fbbe1c81d77c70bd02ec,train,deckard.base.experiment.Experiment,30295a772173fbbe1c81d77c70bd02ec,Truthseeker,cpu,30295a772173fbbe1c81d77c70bd02ec,30295a772173fbbe1c81d77c70bd02ec,k-SVC,30295a772173fbbe1c81d77c70bd02ec,30295a772173fbbe1c81d77c70bd02ec,0.5025,17.183227162870583,cpu,1727411288.929835,1727411278.9962585,11.95319697,0.029882992425,cpu,1727411278.9961748,1727411273.5921,5.42993202,0.00542993202,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,30295a772173fbbe1c81d77c70bd02ec,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,59.235442486409504,balanced,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,precomputed,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
34e0afd9b95661974fde5962b991505a,train,deckard.base.experiment.Experiment,34e0afd9b95661974fde5962b991505a,Truthseeker,cpu,34e0afd9b95661974fde5962b991505a,34e0afd9b95661974fde5962b991505a,k-SVC,34e0afd9b95661974fde5962b991505a,34e0afd9b95661974fde5962b991505a,0.5675,14.938194703239937,cpu,1727411492.827582,1727411482.5250924,12.47833241,0.031195831025,cpu,1727411482.5250084,1727411481.9631736,0.58806048,0.00058806048,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,34e0afd9b95661974fde5962b991505a,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,6.090388930848249,balanced,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
352486acd229dbc2c8c4b59c007bc5fd,train,deckard.base.experiment.Experiment,352486acd229dbc2c8c4b59c007bc5fd,Truthseeker,cpu,352486acd229dbc2c8c4b59c007bc5fd,352486acd229dbc2c8c4b59c007bc5fd,k-SVC,352486acd229dbc2c8c4b59c007bc5fd,352486acd229dbc2c8c4b59c007bc5fd,0.575,14.679159877258837,cpu,1727411585.3150258,1727411575.3097186,12.08795944,0.0302198986,cpu,1727411575.3096342,1727411565.4487002,9.89054118,0.00989054118,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,352486acd229dbc2c8c4b59c007bc5fd,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,991.373786000084,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
0578d4d9379b5c6a75c0ce0808a1821f,train,deckard.base.experiment.Experiment,0578d4d9379b5c6a75c0ce0808a1821f,Truthseeker,cpu,0578d4d9379b5c6a75c0ce0808a1821f,0578d4d9379b5c6a75c0ce0808a1821f,k-SVC,0578d4d9379b5c6a75c0ce0808a1821f,0578d4d9379b5c6a75c0ce0808a1821f,0.5,17.269564108889984,cpu,1727410983.3215308,1727410968.049738,18.52145689,0.046303642225,cpu,1727410968.0496402,1727410967.7903206,0.28602123,0.00028602123,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,0578d4d9379b5c6a75c0ce0808a1821f,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,714.6604600162542,balanced,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
05c32a709beda72e0d839d0f255d2dfe,train,deckard.base.experiment.Experiment,05c32a709beda72e0d839d0f255d2dfe,Truthseeker,cpu,05c32a709beda72e0d839d0f255d2dfe,05c32a709beda72e0d839d0f255d2dfe,k-SVC,05c32a709beda72e0d839d0f255d2dfe,05c32a709beda72e0d839d0f255d2dfe,0.505,17.09671230642297,cpu,1727410983.064926,1727410968.0572846,18.21268107,0.045531702675,cpu,1727410968.0571842,1727410967.7905643,0.29467452,0.00029467452,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,05c32a709beda72e0d839d0f255d2dfe,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.244283371159931,,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
0c55dc5afcc24123ce536037d2e22c4b,train,deckard.base.experiment.Experiment,0c55dc5afcc24123ce536037d2e22c4b,Truthseeker,cpu,0c55dc5afcc24123ce536037d2e22c4b,0c55dc5afcc24123ce536037d2e22c4b,k-SVC,0c55dc5afcc24123ce536037d2e22c4b,0c55dc5afcc24123ce536037d2e22c4b,0.5,17.26978799617044,cpu,1727411216.081991,1727411201.5876827,17.62649348,0.0440662337,cpu,1727411201.587591,1727411201.1884658,0.41305047,0.00041305047,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,0c55dc5afcc24123ce536037d2e22c4b,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.048341380722716,,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
0fd5c111c6ad311f88698e59284a75a9,train,deckard.base.experiment.Experiment,0fd5c111c6ad311f88698e59284a75a9,Truthseeker,cpu,0fd5c111c6ad311f88698e59284a75a9,0fd5c111c6ad311f88698e59284a75a9,k-SVC,0fd5c111c6ad311f88698e59284a75a9,0fd5c111c6ad311f88698e59284a75a9,0.5325,16.14718580963137,cpu,1727411196.5371068,1727411182.92675,16.72570777,0.041814269425,cpu,1727411182.926661,1727411173.2571342,9.69343074,0.00969343074,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,0fd5c111c6ad311f88698e59284a75a9,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,127.21615151949896,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
16ccc3d9769c5bc40cfb2aa18ab719ed,train,deckard.base.experiment.Experiment,16ccc3d9769c5bc40cfb2aa18ab719ed,Truthseeker,cpu,16ccc3d9769c5bc40cfb2aa18ab719ed,16ccc3d9769c5bc40cfb2aa18ab719ed,k-SVC,16ccc3d9769c5bc40cfb2aa18ab719ed,16ccc3d9769c5bc40cfb2aa18ab719ed,0.5025,17.183241155825613,cpu,1727410983.43399,1727410968.0416176,18.64156127,0.046603903175,cpu,1727410968.041528,1727410967.790651,0.28642647,0.00028642647,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,16ccc3d9769c5bc40cfb2aa18ab719ed,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,598.9195476389764,balanced,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
1a39204809cf153a23856bbcc2e273c2,train,deckard.base.experiment.Experiment,1a39204809cf153a23856bbcc2e273c2,Truthseeker,cpu,1a39204809cf153a23856bbcc2e273c2,1a39204809cf153a23856bbcc2e273c2,k-SVC,1a39204809cf153a23856bbcc2e273c2,1a39204809cf153a23856bbcc2e273c2,0.5,17.26978799617044,cpu,1727411133.54621,1727411119.236903,17.32869248,0.0433217312,cpu,1727411119.236818,1727411118.884182,0.37924378,0.00037924378,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,1a39204809cf153a23856bbcc2e273c2,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,13.4363301192535,,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
1ad938dc04a9f0a55f184e42f4d528bb,train,deckard.base.experiment.Experiment,1ad938dc04a9f0a55f184e42f4d528bb,Truthseeker,cpu,1ad938dc04a9f0a55f184e42f4d528bb,1ad938dc04a9f0a55f184e42f4d528bb,k-SVC,1ad938dc04a9f0a55f184e42f4d528bb,1ad938dc04a9f0a55f184e42f4d528bb,0.5,17.269388197455342,cpu,1727411197.742102,1727411183.128121,17.69740199,0.044243504975,cpu,1727411183.1280282,1727411173.2402575,9.91224792,0.00991224792,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,1ad938dc04a9f0a55f184e42f4d528bb,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0720450321956304,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
046b6104e8433a209ed7dcab4078e948,train,deckard.base.experiment.Experiment,046b6104e8433a209ed7dcab4078e948,Truthseeker,cpu,046b6104e8433a209ed7dcab4078e948,046b6104e8433a209ed7dcab4078e948,k-SVC,046b6104e8433a209ed7dcab4078e948,046b6104e8433a209ed7dcab4078e948,0.535,16.06083886864409,cpu,1727411197.511371,1727411182.9545002,17.64481674,0.04411204185,cpu,1727411182.9543989,1727411173.2275114,9.75501316,0.00975501316,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,046b6104e8433a209ed7dcab4078e948,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,126.8268662007292,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
1b44be564d9cc44c796cf782d3988d62,train,deckard.base.experiment.Experiment,1b44be564d9cc44c796cf782d3988d62,Truthseeker,cpu,1b44be564d9cc44c796cf782d3988d62,1b44be564d9cc44c796cf782d3988d62,k-SVC,1b44be564d9cc44c796cf782d3988d62,1b44be564d9cc44c796cf782d3988d62,0.4975,17.35595102974877,cpu,1727411106.2445447,1727411091.1188295,18.3985754,0.0459964385,cpu,1727411091.118717,1727411090.8999848,0.24496611,0.00024496611,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,1b44be564d9cc44c796cf782d3988d62,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,672.4943745814857,balanced,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
1ea6d29d7610588e69caeab572f3b6f2,train,deckard.base.experiment.Experiment,1ea6d29d7610588e69caeab572f3b6f2,Truthseeker,cpu,1ea6d29d7610588e69caeab572f3b6f2,1ea6d29d7610588e69caeab572f3b6f2,k-SVC,1ea6d29d7610588e69caeab572f3b6f2,1ea6d29d7610588e69caeab572f3b6f2,0.5575,15.283554481278989,cpu,1727411142.48592,1727411128.3896585,17.14492362,0.04286230905,cpu,1727411128.3895748,1727411118.879664,9.54275432,0.00954275432,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,1ea6d29d7610588e69caeab572f3b6f2,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,82.69917110548597,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
1fad00fd442f8aabf4096514f2863eed,train,deckard.base.experiment.Experiment,1fad00fd442f8aabf4096514f2863eed,Truthseeker,cpu,1fad00fd442f8aabf4096514f2863eed,1fad00fd442f8aabf4096514f2863eed,k-SVC,1fad00fd442f8aabf4096514f2863eed,1fad00fd442f8aabf4096514f2863eed,0.5,17.26978799617044,cpu,1727410884.3885963,1727410870.7295012,16.74282364,0.0418570591,cpu,1727410870.729418,1727410870.2191277,0.53569693,0.00053569693,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,1fad00fd442f8aabf4096514f2863eed,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0025462346391723,,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,precomputed,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
2196386bc76a13ae33c104945c23aabe,train,deckard.base.experiment.Experiment,2196386bc76a13ae33c104945c23aabe,Truthseeker,cpu,2196386bc76a13ae33c104945c23aabe,2196386bc76a13ae33c104945c23aabe,k-SVC,2196386bc76a13ae33c104945c23aabe,2196386bc76a13ae33c104945c23aabe,0.5425,15.801680105061306,cpu,1727410830.146218,1727410815.239414,18.07006698,0.04517516745,cpu,1727410815.239329,1727410805.1656294,10.1043953,0.0101043953,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,2196386bc76a13ae33c104945c23aabe,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,811.5708655647478,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
24477a7e021cb9796a5bf90863727c5a,train,deckard.base.experiment.Experiment,24477a7e021cb9796a5bf90863727c5a,Truthseeker,cpu,24477a7e021cb9796a5bf90863727c5a,24477a7e021cb9796a5bf90863727c5a,k-SVC,24477a7e021cb9796a5bf90863727c5a,24477a7e021cb9796a5bf90863727c5a,0.515,16.751528439818557,cpu,1727411053.8141112,1727411039.2667556,17.5803612,0.043950903,cpu,1727411039.266673,1727411033.6878407,5.60899734,0.00560899734,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,24477a7e021cb9796a5bf90863727c5a,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,1.3737756273865531,,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
25b86b5ccbeb09eba16f9ecfe6f09e22,train,deckard.base.experiment.Experiment,25b86b5ccbeb09eba16f9ecfe6f09e22,Truthseeker,cpu,25b86b5ccbeb09eba16f9ecfe6f09e22,25b86b5ccbeb09eba16f9ecfe6f09e22,k-SVC,25b86b5ccbeb09eba16f9ecfe6f09e22,25b86b5ccbeb09eba16f9ecfe6f09e22,0.5775,14.5927849503615,cpu,1727410852.4960213,1727410838.3308673,17.26700896,0.0431675224,cpu,1727410838.330784,1727410837.7948456,0.56612527,0.00056612527,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,25b86b5ccbeb09eba16f9ecfe6f09e22,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,6.461969285904868,,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
25c793a0d5c50c75b373bd4bf90adfdd,train,deckard.base.experiment.Experiment,25c793a0d5c50c75b373bd4bf90adfdd,Truthseeker,cpu,25c793a0d5c50c75b373bd4bf90adfdd,25c793a0d5c50c75b373bd4bf90adfdd,k-SVC,25c793a0d5c50c75b373bd4bf90adfdd,25c793a0d5c50c75b373bd4bf90adfdd,0.5025,17.183259146767792,cpu,1727410950.3748922,1727410935.1102552,18.50714862,0.04626787155,cpu,1727410935.1101594,1727410934.9258568,0.2187343,0.0002187343,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,25c793a0d5c50c75b373bd4bf90adfdd,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,1.109618022477132,balanced,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
26212f1b971997bd20477ee6aa327135,train,deckard.base.experiment.Experiment,26212f1b971997bd20477ee6aa327135,Truthseeker,cpu,26212f1b971997bd20477ee6aa327135,26212f1b971997bd20477ee6aa327135,k-SVC,26212f1b971997bd20477ee6aa327135,26212f1b971997bd20477ee6aa327135,0.5375,15.974493926650393,cpu,1727411197.3615386,1727411182.707631,17.77185991,0.044429649775,cpu,1727411182.707321,1727411173.2137785,9.51818935,0.00951818935,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,26212f1b971997bd20477ee6aa327135,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,124.3808051862093,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
1e57d530880d496eab895c360bd78661,train,deckard.base.experiment.Experiment,1e57d530880d496eab895c360bd78661,Truthseeker,cpu,1e57d530880d496eab895c360bd78661,1e57d530880d496eab895c360bd78661,k-SVC,1e57d530880d496eab895c360bd78661,1e57d530880d496eab895c360bd78661,0.4975,17.35595102974877,cpu,1727410885.0604064,1727410870.6973047,17.50581938,0.04376454845,cpu,1727410870.6972194,1727410870.1908522,0.53150058,0.00053150058,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,1e57d530880d496eab895c360bd78661,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,230.5471947710452,balanced,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
