,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.max_iter,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
13,train,deckard.base.experiment.Experiment,5e95e67a0a5cbf827ed51df86c389abf,SMS Spam,cpu,5e95e67a0a5cbf827ed51df86c389abf,5e95e67a0a5cbf827ed51df86c389abf,k-KNN,5e95e67a0a5cbf827ed51df86c389abf,5e95e67a0a5cbf827ed51df86c389abf,0.925,2.590444211502661,cpu,1726260553.5164127,1726260043.882736,552.47775976,1.3811943994,cpu,1726260043.8818028,1726259407.9034195,688.16996713,0.68816996713,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,5e95e67a0a5cbf827ed51df86c389abf,predictions.json,reports/condense/knn/lzma/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Random,sms_spam/models/lzma/symmetry_true/modified_true/1000-400-0.npz,3.0,1.0,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,5e95e67a0a5cbf827ed51df86c389abf,,
14,train,deckard.base.experiment.Experiment,2515f042ee46b00209e2b8ce1753fbb7,SMS Spam,cpu,2515f042ee46b00209e2b8ce1753fbb7,2515f042ee46b00209e2b8ce1753fbb7,k-KNN,2515f042ee46b00209e2b8ce1753fbb7,2515f042ee46b00209e2b8ce1753fbb7,0.4925,17.528441014378625,cpu,1726261114.789475,1726261085.4404695,30.69892878,0.07674732195,cpu,1726261085.43975,1726261049.868232,36.70851,0.03670851,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,2515f042ee46b00209e2b8ce1753fbb7,predictions.json,reports/condense/knn/ratio/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Random,sms_spam/models/ratio/symmetry_true/modified_true/1000-400-0.npz,3.0,1.0,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,2515f042ee46b00209e2b8ce1753fbb7,,
15,train,deckard.base.experiment.Experiment,722079f2ca753f403a866c62b2a49bb0,SMS Spam,cpu,722079f2ca753f403a866c62b2a49bb0,722079f2ca753f403a866c62b2a49bb0,k-KNN,722079f2ca753f403a866c62b2a49bb0,722079f2ca753f403a866c62b2a49bb0,0.945,1.8996446956815407,cpu,1727391919.728106,1727391902.3742173,15.94568748,0.0398642187,cpu,1727391902.3741288,1727391901.8490765,0.55455288,0.00055455288,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,722079f2ca753f403a866c62b2a49bb0,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,722079f2ca753f403a866c62b2a49bb0,,
16,train,deckard.base.experiment.Experiment,b4acf0171e203ce06667a00d0098d352,SMS Spam,cpu,b4acf0171e203ce06667a00d0098d352,b4acf0171e203ce06667a00d0098d352,k-KNN,b4acf0171e203ce06667a00d0098d352,b4acf0171e203ce06667a00d0098d352,0.4925,17.528441014378625,cpu,1726261813.849212,1726261648.8183966,167.95477997,0.419886949925,cpu,1726261648.8171225,1726261449.284455,202.85627888,0.20285627888,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b4acf0171e203ce06667a00d0098d352,predictions.json,reports/condense/knn/seqratio/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Random,sms_spam/models/seqratio/symmetry_true/modified_true/1000-400-0.npz,3.0,1.0,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,b4acf0171e203ce06667a00d0098d352,,
17,train,deckard.base.experiment.Experiment,70109bd7d6b1456b5d7a80db21484114,SMS Spam,cpu,70109bd7d6b1456b5d7a80db21484114,70109bd7d6b1456b5d7a80db21484114,k-KNN,70109bd7d6b1456b5d7a80db21484114,70109bd7d6b1456b5d7a80db21484114,0.9275,2.504085276553931,cpu,1727392041.3694806,1727392022.7300923,17.35101591,0.043377539775,cpu,1727392022.7299962,1727392022.465622,0.28546411,0.00028546411,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,70109bd7d6b1456b5d7a80db21484114,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Medoid,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,70109bd7d6b1456b5d7a80db21484114,,
18,train,deckard.base.experiment.Experiment,343a62fce8e9182a678d7c33a8b92b6b,SMS Spam,cpu,343a62fce8e9182a678d7c33a8b92b6b,343a62fce8e9182a678d7c33a8b92b6b,k-KNN,343a62fce8e9182a678d7c33a8b92b6b,343a62fce8e9182a678d7c33a8b92b6b,0.92,2.763136094483639,cpu,1727392041.6443803,1727392022.7026114,17.58065686,0.04395164215,cpu,1727392022.7025142,1727392022.46375,0.26987194,0.00026987194,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,343a62fce8e9182a678d7c33a8b92b6b,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Sum,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,343a62fce8e9182a678d7c33a8b92b6b,,
19,train,deckard.base.experiment.Experiment,0057cb303c01b01c0970436edf06fb37,SMS Spam,cpu,0057cb303c01b01c0970436edf06fb37,0057cb303c01b01c0970436edf06fb37,k-KNN,0057cb303c01b01c0970436edf06fb37,0057cb303c01b01c0970436edf06fb37,0.9025,3.367576675356028,cpu,1727381889.8412297,1727381879.8350625,11.67634781,0.029190869525,cpu,1727381879.8349683,1727381879.6415205,0.22223113,0.00022223113,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,0057cb303c01b01c0970436edf06fb37,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Sum,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,0057cb303c01b01c0970436edf06fb37,,
20,train,deckard.base.experiment.Experiment,0333a2d19708dbd25b9725a292175df9,SMS Spam,cpu,0333a2d19708dbd25b9725a292175df9,0333a2d19708dbd25b9725a292175df9,k-KNN,0333a2d19708dbd25b9725a292175df9,0333a2d19708dbd25b9725a292175df9,0.9325,2.3313873965922265,cpu,1727381992.1817777,1727381982.2402542,11.64342706,0.02910856765,cpu,1727381982.2401662,1727381978.2805712,3.98317272,0.00398317272,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,0333a2d19708dbd25b9725a292175df9,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Hardness,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,0333a2d19708dbd25b9725a292175df9,,
21,train,deckard.base.experiment.Experiment,42f06669706df408c363c8038b5d167d,SMS Spam,cpu,42f06669706df408c363c8038b5d167d,42f06669706df408c363c8038b5d167d,k-KNN,42f06669706df408c363c8038b5d167d,42f06669706df408c363c8038b5d167d,0.9025,3.367576675356028,cpu,1727381868.352829,1727381859.0988696,10.89779569,0.027244489225,cpu,1727381859.098777,1727381858.8852506,0.24193284,0.00024193284,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,42f06669706df408c363c8038b5d167d,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Sum,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,42f06669706df408c363c8038b5d167d,,
22,train,deckard.base.experiment.Experiment,4d16777031ac5f1fc91677dbb5fa7ee6,SMS Spam,cpu,4d16777031ac5f1fc91677dbb5fa7ee6,4d16777031ac5f1fc91677dbb5fa7ee6,k-KNN,4d16777031ac5f1fc91677dbb5fa7ee6,4d16777031ac5f1fc91677dbb5fa7ee6,0.9125,3.0221709204647427,cpu,1727381890.1173432,1727381879.918331,11.89606686,0.02974016715,cpu,1727381879.9182415,1727381879.737604,0.20265602,0.00020265602,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,4d16777031ac5f1fc91677dbb5fa7ee6,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,4d16777031ac5f1fc91677dbb5fa7ee6,,
23,train,deckard.base.experiment.Experiment,71f25fa1a18cf5281c403161651fed67,SMS Spam,cpu,71f25fa1a18cf5281c403161651fed67,71f25fa1a18cf5281c403161651fed67,k-KNN,71f25fa1a18cf5281c403161651fed67,71f25fa1a18cf5281c403161651fed67,0.9275,2.5040872755475068,cpu,1727381889.9449835,1727381879.8447027,11.78460124,0.0294615031,cpu,1727381879.8446062,1727381879.6480656,0.22271693,0.00022271693,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,71f25fa1a18cf5281c403161651fed67,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Medoid,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,71f25fa1a18cf5281c403161651fed67,,
24,train,deckard.base.experiment.Experiment,7dffcaa89c7e52b3129e0797366cf617,SMS Spam,cpu,7dffcaa89c7e52b3129e0797366cf617,7dffcaa89c7e52b3129e0797366cf617,k-KNN,7dffcaa89c7e52b3129e0797366cf617,7dffcaa89c7e52b3129e0797366cf617,0.9325,2.3313794006179247,cpu,1727381868.6734016,1727381859.1140246,11.20691384,0.0280172846,cpu,1727381859.1139293,1727381858.899015,0.23876401,0.00023876401,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,7dffcaa89c7e52b3129e0797366cf617,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,7dffcaa89c7e52b3129e0797366cf617,,
25,train,deckard.base.experiment.Experiment,7f92017f8528062cee1e6028332728a1,SMS Spam,cpu,7f92017f8528062cee1e6028332728a1,7f92017f8528062cee1e6028332728a1,k-KNN,7f92017f8528062cee1e6028332728a1,7f92017f8528062cee1e6028332728a1,0.93,2.4177303395923526,cpu,1727381907.534608,1727381897.7408533,11.34559109,0.028363977725,cpu,1727381897.7407742,1727381897.554531,0.21049033,0.00021049033,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,7f92017f8528062cee1e6028332728a1,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,7f92017f8528062cee1e6028332728a1,,
26,train,deckard.base.experiment.Experiment,a7d091a70b52d12e4cd63b97060822f0,SMS Spam,cpu,a7d091a70b52d12e4cd63b97060822f0,a7d091a70b52d12e4cd63b97060822f0,k-KNN,a7d091a70b52d12e4cd63b97060822f0,a7d091a70b52d12e4cd63b97060822f0,0.9325,2.3313873965922265,cpu,1727381910.6456463,1727381900.8709407,11.32886301,0.028322157525,cpu,1727381900.8704448,1727381897.706881,3.18081255,0.00318081255,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,a7d091a70b52d12e4cd63b97060822f0,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,KNN,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,a7d091a70b52d12e4cd63b97060822f0,,
27,train,deckard.base.experiment.Experiment,b6bb2162e7218cdb10b45ef024d02f04,SMS Spam,cpu,b6bb2162e7218cdb10b45ef024d02f04,b6bb2162e7218cdb10b45ef024d02f04,k-KNN,b6bb2162e7218cdb10b45ef024d02f04,b6bb2162e7218cdb10b45ef024d02f04,0.9325,2.3313873965922265,cpu,1727381889.9325345,1727381880.0756297,11.55102846,0.02887757115,cpu,1727381880.075544,1727381879.5828624,0.51331335,0.00051331335,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b6bb2162e7218cdb10b45ef024d02f04,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,NearMiss,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,b6bb2162e7218cdb10b45ef024d02f04,,
28,train,deckard.base.experiment.Experiment,b7d825f09f2c168b8d9c6dc53388a9a0,SMS Spam,cpu,b7d825f09f2c168b8d9c6dc53388a9a0,b7d825f09f2c168b8d9c6dc53388a9a0,k-KNN,b7d825f09f2c168b8d9c6dc53388a9a0,b7d825f09f2c168b8d9c6dc53388a9a0,0.9325,2.3313873965922265,cpu,1727381872.619131,1727381862.8984797,11.39518581,0.028487964525,cpu,1727381862.8983948,1727381858.955592,3.96383129,0.00396383129,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,b7d825f09f2c168b8d9c6dc53388a9a0,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Hardness,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,b7d825f09f2c168b8d9c6dc53388a9a0,,
29,train,deckard.base.experiment.Experiment,dab9ced792d0178800e332ff4eee6462,SMS Spam,cpu,dab9ced792d0178800e332ff4eee6462,dab9ced792d0178800e332ff4eee6462,k-KNN,dab9ced792d0178800e332ff4eee6462,dab9ced792d0178800e332ff4eee6462,0.9325,2.3313873965922265,cpu,1727381872.0050662,1727381862.3140037,11.32523367,0.028313084175,cpu,1727381862.3139153,1727381858.8856256,3.4451196,0.0034451196,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,dab9ced792d0178800e332ff4eee6462,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,KNN,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,dab9ced792d0178800e332ff4eee6462,,
30,train,deckard.base.experiment.Experiment,e244deaab03ccb10a784e361476f2d68,SMS Spam,cpu,e244deaab03ccb10a784e361476f2d68,e244deaab03ccb10a784e361476f2d68,k-KNN,e244deaab03ccb10a784e361476f2d68,e244deaab03ccb10a784e361476f2d68,0.9325,2.3313794006179247,cpu,1727381907.6276522,1727381897.8089116,11.41208899,0.028530222475,cpu,1727381897.8088295,1727381897.621523,0.21426275,0.00021426275,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,e244deaab03ccb10a784e361476f2d68,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,e244deaab03ccb10a784e361476f2d68,,
31,train,deckard.base.experiment.Experiment,ec7b1923051aeebd14bf148bb271e5e5,SMS Spam,cpu,ec7b1923051aeebd14bf148bb271e5e5,ec7b1923051aeebd14bf148bb271e5e5,k-KNN,ec7b1923051aeebd14bf148bb271e5e5,ec7b1923051aeebd14bf148bb271e5e5,0.9275,2.5040872755475068,cpu,1727381868.8418722,1727381859.2730243,11.25496093,0.028137402325,cpu,1727381859.272929,1727381859.0488422,0.24509289,0.00024509289,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,ec7b1923051aeebd14bf148bb271e5e5,predictions.json,reports/condense/knn/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Medoid,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.2,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,ec7b1923051aeebd14bf148bb271e5e5,,
32,train,deckard.base.experiment.Experiment,1f7379ae282caf954712f70beaa2a531,SMS Spam,cpu,1f7379ae282caf954712f70beaa2a531,1f7379ae282caf954712f70beaa2a531,k-KNN,1f7379ae282caf954712f70beaa2a531,1f7379ae282caf954712f70beaa2a531,0.9425,1.985991636668818,cpu,1727391993.885247,1727391975.7878866,17.25924623,0.043148115575,cpu,1727391975.7877896,1727391975.587086,0.21963138,0.00021963138,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,1f7379ae282caf954712f70beaa2a531,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,SVC,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,1f7379ae282caf954712f70beaa2a531,,
33,train,deckard.base.experiment.Experiment,538780927f71f03a337f099f13965ae4,SMS Spam,cpu,538780927f71f03a337f099f13965ae4,538780927f71f03a337f099f13965ae4,k-KNN,538780927f71f03a337f099f13965ae4,538780927f71f03a337f099f13965ae4,0.9375,2.1586875176369467,cpu,1727391920.89004,1727391901.998162,17.53989479,0.043849736975,cpu,1727391901.9980743,1727391901.8008676,0.22655749,0.00022655749,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,538780927f71f03a337f099f13965ae4,predictions.json,reports/condense/knn/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Random,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,3.0,0.3,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,538780927f71f03a337f099f13965ae4,,
34,train,deckard.base.experiment.Experiment,0accf97394baab5b8401331f08695350,SMS Spam,cpu,0accf97394baab5b8401331f08695350,0accf97394baab5b8401331f08695350,k-KNN,0accf97394baab5b8401331f08695350,0accf97394baab5b8401331f08695350,0.9325,2.331369405650048,cpu,1726260914.0647593,1726260869.206139,50.03626727,0.125090668175,cpu,1726260869.2054117,1726260812.2197125,63.5658516,0.0635658516,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,0accf97394baab5b8401331f08695350,predictions.json,reports/condense/knn/zstd/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,brute,Random,sms_spam/models/zstd/symmetry_true/modified_true/1000-400-0.npz,3.0,1.0,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,,,,,,,,0accf97394baab5b8401331f08695350,,
35,train,deckard.base.experiment.Experiment,001552d0b87c68b7d83ac1014d8b185e,SMS Spam,cpu,001552d0b87c68b7d83ac1014d8b185e,001552d0b87c68b7d83ac1014d8b185e,k-Logistic,001552d0b87c68b7d83ac1014d8b185e,001552d0b87c68b7d83ac1014d8b185e,0.88,4.144721133170849,cpu,1727392784.6114848,1727392779.87385,5.51917677,0.013797941925,cpu,1727392779.8737762,1727392775.8284495,4.06583628,0.00406583628,raw_data/sms-spam_undersampled_1450.csv,label,0,True,True,400,1000,deckard.base.files.FileConfig,data,84759bbc0a751407260b5bbe264d6d0c,.pkl,sms_spam,001552d0b87c68b7d83ac1014d8b185e,predictions.json,reports/condense/logistic/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,0,True,True,400,1000,label,,Hardness,sms_spam/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,143.51855978736384,,True,1000.0,l1,saga,7.353931352088844e-05,001552d0b87c68b7d83ac1014d8b185e,,
