,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.max_iter,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
1241,train,deckard.base.experiment.Experiment,8dc867665aa18d08849f88c90602c4d1,Truthseeker,cpu,8dc867665aa18d08849f88c90602c4d1,8dc867665aa18d08849f88c90602c4d1,k-SVC,8dc867665aa18d08849f88c90602c4d1,8dc867665aa18d08849f88c90602c4d1,0.505,17.096866228928278,cpu,1727408701.41517,1727408696.2063513,6.2438446,0.0156096115,cpu,1727408696.2062693,1727408695.9757156,0.2666206,0.0002666206,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8dc867665aa18d08849f88c90602c4d1,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0350536348268297,,,1000.0,,,,8dc867665aa18d08849f88c90602c4d1,scale,rbf
1242,train,deckard.base.experiment.Experiment,7e92c00bed5e39f8b2f030db06404741,Truthseeker,cpu,7e92c00bed5e39f8b2f030db06404741,7e92c00bed5e39f8b2f030db06404741,k-SVC,7e92c00bed5e39f8b2f030db06404741,7e92c00bed5e39f8b2f030db06404741,0.5025,17.183275138716393,cpu,1727408572.3426368,1727408567.0918667,6.34466586,0.01586166465,cpu,1727408567.0917785,1727408557.2517347,9.86716434,0.00986716434,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,7e92c00bed5e39f8b2f030db06404741,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,354.07722307953804,,,1000.0,,,,7e92c00bed5e39f8b2f030db06404741,auto,precomputed
1243,train,deckard.base.experiment.Experiment,8df1503525bdf24d1d01430133324170,Truthseeker,cpu,8df1503525bdf24d1d01430133324170,8df1503525bdf24d1d01430133324170,k-SVC,8df1503525bdf24d1d01430133324170,8df1503525bdf24d1d01430133324170,0.5,17.269388197455342,cpu,1727408656.823651,1727408651.4492235,6.5229766,0.0163074415,cpu,1727408651.4491284,1727408651.2147229,0.26721192,0.00026721192,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8df1503525bdf24d1d01430133324170,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0037432994127953,,,1000.0,,,,8df1503525bdf24d1d01430133324170,auto,rbf
1244,train,deckard.base.experiment.Experiment,9268fb68bc057f808e48159132d691f6,Truthseeker,cpu,9268fb68bc057f808e48159132d691f6,9268fb68bc057f808e48159132d691f6,k-SVC,9268fb68bc057f808e48159132d691f6,9268fb68bc057f808e48159132d691f6,0.535,16.060768903868947,cpu,1727408778.1205018,1727408773.2556045,5.9157254,0.0147893135,cpu,1727408773.2555084,1727408763.442784,9.83570507,0.00983570507,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,9268fb68bc057f808e48159132d691f6,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,990.7498522177611,balanced,,1000.0,,,,9268fb68bc057f808e48159132d691f6,auto,rbf
1245,train,deckard.base.experiment.Experiment,9348232bfff72d2ea0d0242a83806ad9,Truthseeker,cpu,9348232bfff72d2ea0d0242a83806ad9,9348232bfff72d2ea0d0242a83806ad9,k-SVC,9348232bfff72d2ea0d0242a83806ad9,9348232bfff72d2ea0d0242a83806ad9,0.54,15.888053032965068,cpu,1727408643.510522,1727408638.3566277,6.25726173,0.015643154325,cpu,1727408638.3565326,1727408638.1129088,0.2734959,0.0002734959,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,9348232bfff72d2ea0d0242a83806ad9,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,59.17558459579087,balanced,,1000.0,,,,9348232bfff72d2ea0d0242a83806ad9,auto,rbf
1246,train,deckard.base.experiment.Experiment,96ffa288e0656a2c352f11abf7efa8f7,Truthseeker,cpu,96ffa288e0656a2c352f11abf7efa8f7,96ffa288e0656a2c352f11abf7efa8f7,k-SVC,96ffa288e0656a2c352f11abf7efa8f7,96ffa288e0656a2c352f11abf7efa8f7,0.535,16.060768903868947,cpu,1727408607.68478,1727408602.571206,6.23026684,0.0155756671,cpu,1727408602.5711148,1727408593.034713,9.5605307,0.0095605307,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,96ffa288e0656a2c352f11abf7efa8f7,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,999.6287132965064,balanced,,1000.0,,,,96ffa288e0656a2c352f11abf7efa8f7,auto,rbf
1247,train,deckard.base.experiment.Experiment,99826e4dc09b6003601b2e193f71e441,Truthseeker,cpu,99826e4dc09b6003601b2e193f71e441,99826e4dc09b6003601b2e193f71e441,k-SVC,99826e4dc09b6003601b2e193f71e441,99826e4dc09b6003601b2e193f71e441,0.5325,16.147111846869073,cpu,1727408733.6976042,1727408728.567639,6.23408475,0.015585211875,cpu,1727408728.5675414,1727408718.6157784,9.98085487,0.00998085487,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,99826e4dc09b6003601b2e193f71e441,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,111.72237098226834,,,1000.0,,,,99826e4dc09b6003601b2e193f71e441,auto,rbf
1248,train,deckard.base.experiment.Experiment,99c7e0214aed5589f3f1cca70d374a24,Truthseeker,cpu,99c7e0214aed5589f3f1cca70d374a24,99c7e0214aed5589f3f1cca70d374a24,k-SVC,99c7e0214aed5589f3f1cca70d374a24,99c7e0214aed5589f3f1cca70d374a24,0.535,16.060768903868947,cpu,1727408620.707512,1727408615.904817,5.79415952,0.0144853988,cpu,1727408615.9047256,1727408615.378998,0.54864141,0.00054864141,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,99c7e0214aed5589f3f1cca70d374a24,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,855.7561961347633,,,1000.0,,,,99c7e0214aed5589f3f1cca70d374a24,auto,rbf
1249,train,deckard.base.experiment.Experiment,9c21a214cd94dcf287957f92e7221976,Truthseeker,cpu,9c21a214cd94dcf287957f92e7221976,9c21a214cd94dcf287957f92e7221976,k-SVC,9c21a214cd94dcf287957f92e7221976,9c21a214cd94dcf287957f92e7221976,0.535,16.060768903868947,cpu,1727408755.713458,1727408750.940168,5.68437945,0.014210948625,cpu,1727408750.940084,1727408741.0704565,9.90035699,0.00990035699,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,9c21a214cd94dcf287957f92e7221976,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,922.3164624836038,,,1000.0,,,,9c21a214cd94dcf287957f92e7221976,auto,rbf
1250,train,deckard.base.experiment.Experiment,9c4cfbbb27bb79ec1a020a117ceb252c,Truthseeker,cpu,9c4cfbbb27bb79ec1a020a117ceb252c,9c4cfbbb27bb79ec1a020a117ceb252c,k-SVC,9c4cfbbb27bb79ec1a020a117ceb252c,9c4cfbbb27bb79ec1a020a117ceb252c,0.4925,17.528592937890362,cpu,1727408643.3089287,1727408638.3648424,6.03409201,0.015085230025,cpu,1727408638.3647416,1727408638.1226056,0.26990529,0.00026990529,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,9c4cfbbb27bb79ec1a020a117ceb252c,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,39.31621461658427,balanced,,1000.0,,,,9c4cfbbb27bb79ec1a020a117ceb252c,auto,rbf
1251,train,deckard.base.experiment.Experiment,8f021eb5454bfaf9e87213895f3eaf15,Truthseeker,cpu,8f021eb5454bfaf9e87213895f3eaf15,8f021eb5454bfaf9e87213895f3eaf15,k-SVC,8f021eb5454bfaf9e87213895f3eaf15,8f021eb5454bfaf9e87213895f3eaf15,0.56,15.197251518150372,cpu,1727408844.270584,1727408839.1682065,6.11741347,0.015293533675,cpu,1727408839.1681216,1727408830.0509849,9.1490243,0.0091490243,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,8f021eb5454bfaf9e87213895f3eaf15,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,95.1791307671395,balanced,,1000.0,,,,8f021eb5454bfaf9e87213895f3eaf15,auto,rbf
1252,train,deckard.base.experiment.Experiment,4fe7da8615968c6cb1b5552ba7c74072,Truthseeker,cpu,4fe7da8615968c6cb1b5552ba7c74072,4fe7da8615968c6cb1b5552ba7c74072,k-SVC,4fe7da8615968c6cb1b5552ba7c74072,4fe7da8615968c6cb1b5552ba7c74072,0.5025,17.183275138716393,cpu,1727408572.4112723,1727408567.0923707,6.47033146,0.01617582865,cpu,1727408567.0922842,1727408557.2355995,9.88752944,0.00988752944,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,4fe7da8615968c6cb1b5552ba7c74072,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,567.8554950392077,,,1000.0,,,,4fe7da8615968c6cb1b5552ba7c74072,auto,precomputed
1253,train,deckard.base.experiment.Experiment,7e8d014d36a03a21ed98576c3dd8f3d7,Truthseeker,cpu,7e8d014d36a03a21ed98576c3dd8f3d7,7e8d014d36a03a21ed98576c3dd8f3d7,k-SVC,7e8d014d36a03a21ed98576c3dd8f3d7,7e8d014d36a03a21ed98576c3dd8f3d7,0.4825,17.873946718948684,cpu,1727408701.127989,1727408696.1320188,5.89630794,0.01474076985,cpu,1727408696.131919,1727408695.9202464,0.24404329,0.00024404329,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,7e8d014d36a03a21ed98576c3dd8f3d7,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,Sum,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.1452661845921898,balanced,,1000.0,,,,7e8d014d36a03a21ed98576c3dd8f3d7,auto,precomputed
1254,train,deckard.base.experiment.Experiment,7be323ce8fed31357470785f7d63cc84,Truthseeker,cpu,7be323ce8fed31357470785f7d63cc84,7be323ce8fed31357470785f7d63cc84,k-SVC,7be323ce8fed31357470785f7d63cc84,7be323ce8fed31357470785f7d63cc84,0.535,16.060768903868947,cpu,1727408607.7835083,1727408602.6135025,6.28461885,0.015711547125,cpu,1727408602.6134093,1727408592.9876597,9.65402038,0.00965402038,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,7be323ce8fed31357470785f7d63cc84,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,987.7822997017832,balanced,,1000.0,,,,7be323ce8fed31357470785f7d63cc84,auto,rbf
1255,train,deckard.base.experiment.Experiment,54999daa97f286c65f09884ca8a61b01,Truthseeker,cpu,54999daa97f286c65f09884ca8a61b01,54999daa97f286c65f09884ca8a61b01,k-SVC,54999daa97f286c65f09884ca8a61b01,54999daa97f286c65f09884ca8a61b01,0.5025,17.183275138716393,cpu,1727408572.2498543,1727408566.9627085,6.42146397,0.016053659925,cpu,1727408566.96262,1727408557.245521,9.74138164,0.00974138164,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,54999daa97f286c65f09884ca8a61b01,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,122.35067347057245,,,1000.0,,,,54999daa97f286c65f09884ca8a61b01,auto,precomputed
1256,train,deckard.base.experiment.Experiment,59b9f6fa5787318abdfe63f25ab1f8bd,Truthseeker,cpu,59b9f6fa5787318abdfe63f25ab1f8bd,59b9f6fa5787318abdfe63f25ab1f8bd,k-SVC,59b9f6fa5787318abdfe63f25ab1f8bd,59b9f6fa5787318abdfe63f25ab1f8bd,0.5625,15.11090257816952,cpu,1727408844.2691193,1727408839.3201375,5.98611941,0.014965298525,cpu,1727408839.320057,1727408830.0614665,9.29176704,0.00929176704,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,59b9f6fa5787318abdfe63f25ab1f8bd,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,94.75477654924978,balanced,,1000.0,,,,59b9f6fa5787318abdfe63f25ab1f8bd,auto,rbf
1257,train,deckard.base.experiment.Experiment,5a40bfd84c3aebbd2db5702fe66f78e4,Truthseeker,cpu,5a40bfd84c3aebbd2db5702fe66f78e4,5a40bfd84c3aebbd2db5702fe66f78e4,k-SVC,5a40bfd84c3aebbd2db5702fe66f78e4,5a40bfd84c3aebbd2db5702fe66f78e4,0.535,16.060768903868947,cpu,1727408607.4412577,1727408602.775416,5.72756052,0.0143189013,cpu,1727408602.7753146,1727408593.0021484,9.80168114,0.00980168114,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,5a40bfd84c3aebbd2db5702fe66f78e4,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,906.5761181936944,balanced,,1000.0,,,,5a40bfd84c3aebbd2db5702fe66f78e4,auto,rbf
1258,train,deckard.base.experiment.Experiment,5b2065abc2ca01f368780060ff73213e,Truthseeker,cpu,5b2065abc2ca01f368780060ff73213e,5b2065abc2ca01f368780060ff73213e,k-SVC,5b2065abc2ca01f368780060ff73213e,5b2065abc2ca01f368780060ff73213e,0.535,16.060768903868947,cpu,1727408630.6234643,1727408625.514423,6.16408307,0.015410207675,cpu,1727408625.5143442,1727408615.3622663,10.17944591,0.01017944591,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,5b2065abc2ca01f368780060ff73213e,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,926.8533873159988,,,1000.0,,,,5b2065abc2ca01f368780060ff73213e,auto,rbf
1259,train,deckard.base.experiment.Experiment,5cae1d7022f83f265b3f4a43477b339e,Truthseeker,cpu,5cae1d7022f83f265b3f4a43477b339e,5cae1d7022f83f265b3f4a43477b339e,k-SVC,5cae1d7022f83f265b3f4a43477b339e,5cae1d7022f83f265b3f4a43477b339e,0.5075,17.010577258754694,cpu,1727408630.3140855,1727408625.426377,5.90073284,0.0147518321,cpu,1727408625.4262955,1727408615.37738,10.07278273,0.01007278273,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,5cae1d7022f83f265b3f4a43477b339e,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,20.880591427402265,balanced,,1000.0,,,,5cae1d7022f83f265b3f4a43477b339e,auto,precomputed
1260,train,deckard.base.experiment.Experiment,62b42bfd051a8171ccbdb0867655410c,Truthseeker,cpu,62b42bfd051a8171ccbdb0867655410c,62b42bfd051a8171ccbdb0867655410c,k-SVC,62b42bfd051a8171ccbdb0867655410c,62b42bfd051a8171ccbdb0867655410c,0.5225,16.49236367925505,cpu,1727408643.680379,1727408638.368163,6.42217965,0.016055449125,cpu,1727408638.3680456,1727408638.1199822,0.27996114,0.00027996114,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,62b42bfd051a8171ccbdb0867655410c,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,66.11628931105234,balanced,,1000.0,,,,62b42bfd051a8171ccbdb0867655410c,auto,rbf
1261,train,deckard.base.experiment.Experiment,63b1bca987844ddec5fb2910b40b3e58,Truthseeker,cpu,63b1bca987844ddec5fb2910b40b3e58,63b1bca987844ddec5fb2910b40b3e58,k-SVC,63b1bca987844ddec5fb2910b40b3e58,63b1bca987844ddec5fb2910b40b3e58,0.54,15.888007056112832,cpu,1727408585.4545398,1727408579.9973347,6.58751748,0.0164687937,cpu,1727408579.99722,1727408579.7543814,0.27283928,0.00027283928,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,63b1bca987844ddec5fb2910b40b3e58,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,Medoid,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,80.99000705740842,,,1000.0,,,,63b1bca987844ddec5fb2910b40b3e58,auto,rbf
1262,train,deckard.base.experiment.Experiment,7cbe7c6d705ea8ee95fbc7432c93d990,Truthseeker,cpu,7cbe7c6d705ea8ee95fbc7432c93d990,7cbe7c6d705ea8ee95fbc7432c93d990,k-SVC,7cbe7c6d705ea8ee95fbc7432c93d990,7cbe7c6d705ea8ee95fbc7432c93d990,0.5,17.26978799617044,cpu,1727408656.7363777,1727408651.4593768,6.36378233,0.015909455825,cpu,1727408651.4592717,1727408651.2145948,0.27607881,0.00027607881,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,7cbe7c6d705ea8ee95fbc7432c93d990,predictions.json,reports/condense/svc/gzip/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,,0.1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,0.0026395400006703,balanced,,1000.0,,,,7cbe7c6d705ea8ee95fbc7432c93d990,scale,rbf
