,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified,model.init.C,model.init.class_weight,model.init.fit_intercept,model.init.max_iter,model.init.penalty,model.init.solver,model.init.tol,id,model.init.gamma,model.init.kernel
2254,train,deckard.base.experiment.Experiment,bb761a497c52b283d490b40d47fdd966,Truthseeker,cpu,bb761a497c52b283d490b40d47fdd966,bb761a497c52b283d490b40d47fdd966,k-SVC,bb761a497c52b283d490b40d47fdd966,bb761a497c52b283d490b40d47fdd966,0.57,14.85187374916914,cpu,1725628506.4949243,1725628503.67005,3.18652973,0.0318652973,cpu,1725628503.6699417,1725628503.1509216,0.54935024,0.027467512,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,20,deckard.base.files.FileConfig,data,5d2e3ba92d663070f2dc9d65b5518601,.pkl,truthseeker,bb761a497c52b283d490b40d47fdd966,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,20,BotScoreBinary,,,1,LZMA,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,0.0038116773220175,balanced,,,,,,bb761a497c52b283d490b40d47fdd966,scale,rbf
2255,train,deckard.base.experiment.Experiment,bd26e83f305ced9859ad44f4db6542ca,Truthseeker,cpu,bd26e83f305ced9859ad44f4db6542ca,bd26e83f305ced9859ad44f4db6542ca,k-SVC,bd26e83f305ced9859ad44f4db6542ca,bd26e83f305ced9859ad44f4db6542ca,0.5,17.26960408876149,cpu,1725628555.4138625,1725628555.0643156,0.41273196,0.0041273196,cpu,1725628555.0642111,1725628554.9020636,0.16867643,0.0084338215,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,20,deckard.base.files.FileConfig,data,3c78c700d1b51b04a0b04a3178bf0643,.pkl,truthseeker,bd26e83f305ced9859ad44f4db6542ca,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,20,BotScoreBinary,,,1,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,0.0015594816012853,balanced,,,,,,bd26e83f305ced9859ad44f4db6542ca,scale,precomputed
2256,train,deckard.base.experiment.Experiment,bd81967b8bd67577cff5a4414e5492f7,Truthseeker,cpu,bd81967b8bd67577cff5a4414e5492f7,bd81967b8bd67577cff5a4414e5492f7,k-SVC,bd81967b8bd67577cff5a4414e5492f7,bd81967b8bd67577cff5a4414e5492f7,0.64,12.434047457885168,cpu,1725628594.5419772,1725628594.1887207,0.41356168,0.0041356168,cpu,1725628594.1884515,1725628593.9722075,0.22051334,0.011025667,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,20,deckard.base.files.FileConfig,data,9e2295aadc263df08dfcd7dfeba25453,.pkl,truthseeker,bd81967b8bd67577cff5a4414e5492f7,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,20,BotScoreBinary,,,1,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,101.21865911543983,balanced,,,,,,bd81967b8bd67577cff5a4414e5492f7,scale,precomputed
2257,train,deckard.base.experiment.Experiment,c1a99f28860e89909ade7a66f8ae12b3,Truthseeker,cpu,c1a99f28860e89909ade7a66f8ae12b3,c1a99f28860e89909ade7a66f8ae12b3,k-SVC,c1a99f28860e89909ade7a66f8ae12b3,c1a99f28860e89909ade7a66f8ae12b3,0.55,15.54263328511875,cpu,1725628539.2063155,1725628538.959187,0.28380806,0.0028380806,cpu,1725628538.9590688,1725628538.873739,0.08505202,0.004252601,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,20,deckard.base.files.FileConfig,data,5d2e3ba92d663070f2dc9d65b5518601,.pkl,truthseeker,c1a99f28860e89909ade7a66f8ae12b3,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,20,BotScoreBinary,,,1,Jaro-Winkler,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,0.7103878528086717,balanced,,,,,,c1a99f28860e89909ade7a66f8ae12b3,auto,rbf
2258,train,deckard.base.experiment.Experiment,c5fe772e257586ca162733a6dc53adbc,Truthseeker,cpu,c5fe772e257586ca162733a6dc53adbc,c5fe772e257586ca162733a6dc53adbc,k-SVC,c5fe772e257586ca162733a6dc53adbc,c5fe772e257586ca162733a6dc53adbc,0.45,18.99650292863552,cpu,1725628513.462453,1725628513.0656295,0.6028096,0.006028096,cpu,1725628513.0655012,1725628512.899752,0.19320086,0.009660043,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,100,20,deckard.base.files.FileConfig,data,2fb1281c78adfd7087031c1d1b908b00,.pkl,truthseeker,c5fe772e257586ca162733a6dc53adbc,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,100,20,BotScoreBinary,,,1,BZ2,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,16.434710776712834,,,,,,,c5fe772e257586ca162733a6dc53adbc,auto,precomputed
2259,train,deckard.base.experiment.Experiment,c677a72aa3d9601782a587640459b2f4,Truthseeker,cpu,c677a72aa3d9601782a587640459b2f4,c677a72aa3d9601782a587640459b2f4,k-SVC,c677a72aa3d9601782a587640459b2f4,c677a72aa3d9601782a587640459b2f4,0.56,15.197197545323831,cpu,1725628574.233305,1725628574.0464852,0.19196482,0.0019196482,cpu,1725628574.0463998,1725628573.931832,0.11762653,0.0058813265,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,20,deckard.base.files.FileConfig,data,ac2f6012396cd9663a523f41c6ea23c8,.pkl,truthseeker,c677a72aa3d9601782a587640459b2f4,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,20,BotScoreBinary,,,1,Jaro,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,243.704868286433,balanced,,,,,,c677a72aa3d9601782a587640459b2f4,scale,rbf
2260,train,deckard.base.experiment.Experiment,c6de7736f831771198dfa40faa9b651d,Truthseeker,cpu,c6de7736f831771198dfa40faa9b651d,c6de7736f831771198dfa40faa9b651d,k-SVC,c6de7736f831771198dfa40faa9b651d,c6de7736f831771198dfa40faa9b651d,0.36,22.10511274379201,cpu,1725628465.868653,1725628465.5075674,0.42918701,0.0042918701,cpu,1725628465.5074158,1725628465.3167017,0.19801079,0.0099005395,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,c6de7736f831771198dfa40faa9b651d,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,,,1,GZIP,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,0.1715453236265617,balanced,,,,,,c6de7736f831771198dfa40faa9b651d,scale,precomputed
2261,train,deckard.base.experiment.Experiment,c79aafa98cad66f3c6f2878e0e575104,Truthseeker,cpu,c79aafa98cad66f3c6f2878e0e575104,c79aafa98cad66f3c6f2878e0e575104,k-SVC,c79aafa98cad66f3c6f2878e0e575104,c79aafa98cad66f3c6f2878e0e575104,0.56,15.197221533246738,cpu,1725628532.2490118,1725628532.0598693,0.19907973,0.0019907973,cpu,1725628532.0595677,1725628531.9609468,0.0999216,0.00499608,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,20,deckard.base.files.FileConfig,data,ac2f6012396cd9663a523f41c6ea23c8,.pkl,truthseeker,c79aafa98cad66f3c6f2878e0e575104,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,20,BotScoreBinary,,,1,Ratio,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,29.095209178813825,,,,,,,c79aafa98cad66f3c6f2878e0e575104,auto,precomputed
2262,train,deckard.base.experiment.Experiment,c7e6075b5dd1a5f9f7b1c1b796897a46,Truthseeker,cpu,c7e6075b5dd1a5f9f7b1c1b796897a46,c7e6075b5dd1a5f9f7b1c1b796897a46,k-SVC,c7e6075b5dd1a5f9f7b1c1b796897a46,c7e6075b5dd1a5f9f7b1c1b796897a46,0.49,17.614967864787694,cpu,1725628539.153858,1725628538.9770985,0.18516909,0.0018516909,cpu,1725628538.9768302,1725628538.895403,0.08346348,0.004173174,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,20,deckard.base.files.FileConfig,data,2ddb55cd0f2764b065676e2e82f384a5,.pkl,truthseeker,c7e6075b5dd1a5f9f7b1c1b796897a46,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,20,BotScoreBinary,,,1,Hamming,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,0.0428820759484538,,,,,,,c7e6075b5dd1a5f9f7b1c1b796897a46,scale,precomputed
2263,train,deckard.base.experiment.Experiment,c864a53a7db546c3f15a6f9b12ff9dee,Truthseeker,cpu,c864a53a7db546c3f15a6f9b12ff9dee,c864a53a7db546c3f15a6f9b12ff9dee,k-SVC,c864a53a7db546c3f15a6f9b12ff9dee,c864a53a7db546c3f15a6f9b12ff9dee,0.6,13.815686469398916,cpu,1725628474.481336,1725628474.2897594,0.20003909,0.0020003909,cpu,1725628474.2894669,1725628474.216991,0.07540653,0.0037703265,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,20,deckard.base.files.FileConfig,data,8562714d913d41831baa876dc66728f4,.pkl,truthseeker,c864a53a7db546c3f15a6f9b12ff9dee,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,20,BotScoreBinary,,,1,Levenshtein,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,389.239851117377,balanced,,,,,,c864a53a7db546c3f15a6f9b12ff9dee,scale,rbf
2264,train,deckard.base.experiment.Experiment,c89d12988dd55f4fe1b885ea9b948785,Truthseeker,cpu,c89d12988dd55f4fe1b885ea9b948785,c89d12988dd55f4fe1b885ea9b948785,k-SVC,c89d12988dd55f4fe1b885ea9b948785,c89d12988dd55f4fe1b885ea9b948785,0.35,22.450396560075188,cpu,1725628465.603568,1725628465.424001,0.19328505,0.0019328505,cpu,1725628465.4236484,1725628465.3167195,0.1095346,0.00547673,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,20,deckard.base.files.FileConfig,data,3c78c700d1b51b04a0b04a3178bf0643,.pkl,truthseeker,c89d12988dd55f4fe1b885ea9b948785,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,20,BotScoreBinary,,,1,Levenshtein,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,0.8004500465397355,,,,,,,c89d12988dd55f4fe1b885ea9b948785,scale,precomputed
2265,train,deckard.base.experiment.Experiment,b635eaac34cfd268fcbf51697b95ff5c,Truthseeker,cpu,b635eaac34cfd268fcbf51697b95ff5c,b635eaac34cfd268fcbf51697b95ff5c,k-SVC,b635eaac34cfd268fcbf51697b95ff5c,b635eaac34cfd268fcbf51697b95ff5c,0.49,17.614959868813393,cpu,1725628555.0271225,1725628554.8442724,0.19169133,0.0019169133,cpu,1725628554.8441985,1725628554.7720258,0.07518788,0.003759394,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,20,deckard.base.files.FileConfig,data,f9c9ce03fe0595907b8824a43ca9a7e4,.pkl,truthseeker,b635eaac34cfd268fcbf51697b95ff5c,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,20,BotScoreBinary,,,1,Jaro,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,4.836295757158817,,,,,,,b635eaac34cfd268fcbf51697b95ff5c,auto,rbf
2266,train,deckard.base.experiment.Experiment,cab0769df860189d2e25cdd7fee0ed62,Truthseeker,cpu,cab0769df860189d2e25cdd7fee0ed62,cab0769df860189d2e25cdd7fee0ed62,k-SVC,cab0769df860189d2e25cdd7fee0ed62,cab0769df860189d2e25cdd7fee0ed62,0.54,15.88799706114495,cpu,1725628566.852839,1725628564.3127482,2.59148373,0.0259148373,cpu,1725628564.312614,1725628563.9722972,0.33522276,0.016761138,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,20,deckard.base.files.FileConfig,data,5d2e3ba92d663070f2dc9d65b5518601,.pkl,truthseeker,cab0769df860189d2e25cdd7fee0ed62,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,20,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,2.104800822512493,balanced,,,,,,cab0769df860189d2e25cdd7fee0ed62,auto,rbf
2267,train,deckard.base.experiment.Experiment,ccf1019a1db1814dba1b55733fbcf844,Truthseeker,cpu,ccf1019a1db1814dba1b55733fbcf844,ccf1019a1db1814dba1b55733fbcf844,k-SVC,ccf1019a1db1814dba1b55733fbcf844,ccf1019a1db1814dba1b55733fbcf844,0.51,16.924256304683894,cpu,1725628484.0060549,1725628483.7870045,0.23398707,0.0023398707,cpu,1725628483.7868783,1725628483.7155795,0.07455116,0.003727558,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,20,deckard.base.files.FileConfig,data,5686c22796975e9f38a5f203cc0bdf5a,.pkl,truthseeker,ccf1019a1db1814dba1b55733fbcf844,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,20,BotScoreBinary,,,1,Levenshtein,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,0.1968889189919224,balanced,,,,,,ccf1019a1db1814dba1b55733fbcf844,scale,precomputed
2268,train,deckard.base.experiment.Experiment,de3bd56b014c10fc229b279e56d37767,Truthseeker,cpu,de3bd56b014c10fc229b279e56d37767,de3bd56b014c10fc229b279e56d37767,k-SVC,de3bd56b014c10fc229b279e56d37767,de3bd56b014c10fc229b279e56d37767,0.5,17.269596092787193,cpu,1725628522.3493636,1725628521.9507222,0.60731517,0.0060731517,cpu,1725628521.95057,1725628521.7860062,0.19040905,0.0095204525,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,20,deckard.base.files.FileConfig,data,5686c22796975e9f38a5f203cc0bdf5a,.pkl,truthseeker,de3bd56b014c10fc229b279e56d37767,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,20,BotScoreBinary,,,1,BZ2,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,1.6410554336533496,balanced,,,,,,de3bd56b014c10fc229b279e56d37767,scale,precomputed
2269,train,deckard.base.experiment.Experiment,e180a4463dc6b59723cfbb370abf7645,Truthseeker,cpu,e180a4463dc6b59723cfbb370abf7645,e180a4463dc6b59723cfbb370abf7645,k-SVC,e180a4463dc6b59723cfbb370abf7645,e180a4463dc6b59723cfbb370abf7645,0.51,16.92410438117216,cpu,1725628522.0661087,1725628521.862297,0.21424139,0.0021424139,cpu,1725628521.8620758,1725628521.7873795,0.07771206,0.003885603,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,20,deckard.base.files.FileConfig,data,3c78c700d1b51b04a0b04a3178bf0643,.pkl,truthseeker,e180a4463dc6b59723cfbb370abf7645,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,20,BotScoreBinary,,,1,Jaro,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,0.7270156712294651,balanced,,,,,,e180a4463dc6b59723cfbb370abf7645,auto,rbf
2270,train,deckard.base.experiment.Experiment,efb034e36606dd7ee7c657c58ae246ff,Truthseeker,cpu,efb034e36606dd7ee7c657c58ae246ff,efb034e36606dd7ee7c657c58ae246ff,k-SVC,efb034e36606dd7ee7c657c58ae246ff,efb034e36606dd7ee7c657c58ae246ff,0.55,15.542617293170146,cpu,1725628557.6311812,1725628555.1812372,2.50583243,0.0250583243,cpu,1725628555.1811082,1725628554.8743963,0.30286117,0.0151430585,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,20,deckard.base.files.FileConfig,data,ac2f6012396cd9663a523f41c6ea23c8,.pkl,truthseeker,efb034e36606dd7ee7c657c58ae246ff,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,20,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,0.5457626606871258,,,,,,,efb034e36606dd7ee7c657c58ae246ff,scale,precomputed
2271,train,deckard.base.experiment.Experiment,f0daa12dfadbc580ded3829918c3f43a,Truthseeker,cpu,f0daa12dfadbc580ded3829918c3f43a,f0daa12dfadbc580ded3829918c3f43a,k-SVC,f0daa12dfadbc580ded3829918c3f43a,f0daa12dfadbc580ded3829918c3f43a,0.52,16.57882056488898,cpu,1725628587.1645324,1725628584.270578,2.95248523,0.0295248523,cpu,1725628584.270391,1725628583.8961303,0.37102744,0.018551372,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,20,deckard.base.files.FileConfig,data,5686c22796975e9f38a5f203cc0bdf5a,.pkl,truthseeker,f0daa12dfadbc580ded3829918c3f43a,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,20,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,0.0021492650013469,balanced,,,,,,f0daa12dfadbc580ded3829918c3f43a,auto,precomputed
2272,train,deckard.base.experiment.Experiment,f13b3f78af1c2059e9cf38d7c629c188,Truthseeker,cpu,f13b3f78af1c2059e9cf38d7c629c188,f13b3f78af1c2059e9cf38d7c629c188,k-SVC,f13b3f78af1c2059e9cf38d7c629c188,f13b3f78af1c2059e9cf38d7c629c188,0.54,15.88790910542763,cpu,1725628532.4677052,1725628532.1390045,0.36420684,0.0036420684,cpu,1725628532.1388297,1725628531.961078,0.19238259,0.0096191295,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,20,deckard.base.files.FileConfig,data,ac2f6012396cd9663a523f41c6ea23c8,.pkl,truthseeker,f13b3f78af1c2059e9cf38d7c629c188,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,20,BotScoreBinary,,,1,ZSTD,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,0.0960317313618766,,,,,,,f13b3f78af1c2059e9cf38d7c629c188,auto,precomputed
2273,train,deckard.base.experiment.Experiment,f151c750368f3d7b83a1b5aa952263e7,Truthseeker,cpu,f151c750368f3d7b83a1b5aa952263e7,f151c750368f3d7b83a1b5aa952263e7,k-SVC,f151c750368f3d7b83a1b5aa952263e7,f151c750368f3d7b83a1b5aa952263e7,0.5,17.269428177326848,cpu,1725628594.2747114,1725628594.0871675,0.20557176,0.0020557176,cpu,1725628594.0870583,1725628593.964223,0.12060397,0.0060301985,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,20,deckard.base.files.FileConfig,data,2ddb55cd0f2764b065676e2e82f384a5,.pkl,truthseeker,f151c750368f3d7b83a1b5aa952263e7,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,20,BotScoreBinary,,,1,Ratio,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,0.0011873450672235,,,,,,,f151c750368f3d7b83a1b5aa952263e7,auto,rbf
2274,train,deckard.base.experiment.Experiment,f2242035924b2137c4e8f1d9584f6177,Truthseeker,cpu,f2242035924b2137c4e8f1d9584f6177,f2242035924b2137c4e8f1d9584f6177,k-SVC,f2242035924b2137c4e8f1d9584f6177,f2242035924b2137c4e8f1d9584f6177,0.54,15.887933093350536,cpu,1725628456.6905017,1725628456.483777,0.21898618,0.0021898618,cpu,1725628456.483648,1725628456.398934,0.0866875,0.004334375,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,20,deckard.base.files.FileConfig,data,3c78c700d1b51b04a0b04a3178bf0643,.pkl,truthseeker,f2242035924b2137c4e8f1d9584f6177,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,20,BotScoreBinary,,,1,Ratio,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,0.0168755197387877,,,,,,,f2242035924b2137c4e8f1d9584f6177,auto,precomputed
2275,train,deckard.base.experiment.Experiment,f38e1ba359a0fc1f8a0e2292089081fc,Truthseeker,cpu,f38e1ba359a0fc1f8a0e2292089081fc,f38e1ba359a0fc1f8a0e2292089081fc,k-SVC,f38e1ba359a0fc1f8a0e2292089081fc,f38e1ba359a0fc1f8a0e2292089081fc,0.56,15.19723752519534,cpu,1725628577.149258,1725628574.29662,2.91342558,0.0291342558,cpu,1725628574.296278,1725628573.903027,0.39625461,0.0198127305,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,20,deckard.base.files.FileConfig,data,5686c22796975e9f38a5f203cc0bdf5a,.pkl,truthseeker,f38e1ba359a0fc1f8a0e2292089081fc,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,20,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,13.055235794646432,,,,,,,f38e1ba359a0fc1f8a0e2292089081fc,auto,precomputed
2276,train,deckard.base.experiment.Experiment,f45f5fc6c5ab50627e8deb6857beee78,Truthseeker,cpu,f45f5fc6c5ab50627e8deb6857beee78,f45f5fc6c5ab50627e8deb6857beee78,k-SVC,f45f5fc6c5ab50627e8deb6857beee78,f45f5fc6c5ab50627e8deb6857beee78,0.53,16.233320857299642,cpu,1725628587.0920613,1725628584.117315,3.04676985,0.0304676985,cpu,1725628584.1171782,1725628583.7540658,0.36179979,0.0180899895,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,20,deckard.base.files.FileConfig,data,3c78c700d1b51b04a0b04a3178bf0643,.pkl,truthseeker,f45f5fc6c5ab50627e8deb6857beee78,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,20,BotScoreBinary,,,1,SeqRatio,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,1.2318186469024153,balanced,,,,,,f45f5fc6c5ab50627e8deb6857beee78,auto,rbf
2277,train,deckard.base.experiment.Experiment,f5d392251ffeb7f96c81b270a187f45b,Truthseeker,cpu,f5d392251ffeb7f96c81b270a187f45b,f5d392251ffeb7f96c81b270a187f45b,k-SVC,f5d392251ffeb7f96c81b270a187f45b,f5d392251ffeb7f96c81b270a187f45b,0.44,19.34205860804496,cpu,1725628522.0937183,1725628521.9132538,0.18838415,0.0018838415,cpu,1725628521.9129012,1725628521.835148,0.0796739,0.003983695,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,20,deckard.base.files.FileConfig,data,9e2295aadc263df08dfcd7dfeba25453,.pkl,truthseeker,f5d392251ffeb7f96c81b270a187f45b,predictions.json,reports/gzip_svc/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,20,BotScoreBinary,,,1,Ratio,gzip_classifier.GzipSVC,Symmetric,,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random,Vanilla,14.084352042942,balanced,,,,,,f5d392251ffeb7f96c81b270a187f45b,auto,rbf
