,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
2efdcdfa63d97e9aacf073f727b889a7,train,deckard.base.experiment.Experiment,2efdcdfa63d97e9aacf073f727b889a7,SMS Spam,cpu,2efdcdfa63d97e9aacf073f727b889a7,2efdcdfa63d97e9aacf073f727b889a7,k-KNN,2efdcdfa63d97e9aacf073f727b889a7,2efdcdfa63d97e9aacf073f727b889a7,0.4725,18.21954837521037,cpu,1725756836.4775064,1725756835.317233,1.2050184,0.003012546,cpu,1725756835.317113,1725756835.230867,0.088272,0.0044136,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,400,20,deckard.base.files.FileConfig,data,c1544c35c7b9ee9209578d0ef0ae4932,.pkl,sms_spam,2efdcdfa63d97e9aacf073f727b889a7,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,400,20,label,brute,1,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
30c741f78cb88b687321dc111cce7cfb,train,deckard.base.experiment.Experiment,30c741f78cb88b687321dc111cce7cfb,SMS Spam,cpu,30c741f78cb88b687321dc111cce7cfb,30c741f78cb88b687321dc111cce7cfb,k-KNN,30c741f78cb88b687321dc111cce7cfb,30c741f78cb88b687321dc111cce7cfb,0.81,6.562407494904539,cpu,1725756979.0800295,1725756977.919887,1.21107347,0.003027683675,cpu,1725756977.919585,1725756977.8188758,0.10262181,0.0051310905,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,400,20,deckard.base.files.FileConfig,data,09667d4e93c64d4fbbc094a980cb6ed7,.pkl,sms_spam,30c741f78cb88b687321dc111cce7cfb,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,400,20,label,brute,5,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
32ec5b1386318f6d4a45d3ab7d6c2170,train,deckard.base.experiment.Experiment,32ec5b1386318f6d4a45d3ab7d6c2170,SMS Spam,cpu,32ec5b1386318f6d4a45d3ab7d6c2170,32ec5b1386318f6d4a45d3ab7d6c2170,k-KNN,32ec5b1386318f6d4a45d3ab7d6c2170,32ec5b1386318f6d4a45d3ab7d6c2170,0.8125,6.476042562975083,cpu,1725756961.3064642,1725756959.7885437,1.62941823,0.004073545575,cpu,1725756959.7884328,1725756959.589578,0.21341207,0.0106706035,raw_data/sms-spam_undersampled_1450.csv,label,9,True,True,400,20,deckard.base.files.FileConfig,data,b11c63efc732cb85b03a1f21040d5a33,.pkl,sms_spam,32ec5b1386318f6d4a45d3ab7d6c2170,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,9,True,True,400,20,label,brute,1,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
33601af1168c1521ffb52b29c826625d,train,deckard.base.experiment.Experiment,33601af1168c1521ffb52b29c826625d,SMS Spam,cpu,33601af1168c1521ffb52b29c826625d,33601af1168c1521ffb52b29c826625d,k-KNN,33601af1168c1521ffb52b29c826625d,33601af1168c1521ffb52b29c826625d,0.85,5.180876429043867,cpu,1725757043.3357902,1725757025.3989482,19.3650661,0.04841266525,cpu,1725757025.3988004,1725757024.6626928,0.76668032,0.038334016,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,400,20,deckard.base.files.FileConfig,data,a148f61e570d130c56f6110b7a231585,.pkl,sms_spam,33601af1168c1521ffb52b29c826625d,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,400,20,label,brute,5,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
35e030527ddd7dc11a7f2c2e343da439,train,deckard.base.experiment.Experiment,35e030527ddd7dc11a7f2c2e343da439,SMS Spam,cpu,35e030527ddd7dc11a7f2c2e343da439,35e030527ddd7dc11a7f2c2e343da439,k-KNN,35e030527ddd7dc11a7f2c2e343da439,35e030527ddd7dc11a7f2c2e343da439,0.825,6.04428586910937,cpu,1725756857.4995427,1725756855.5379438,2.54396141,0.006359903525,cpu,1725756855.537841,1725756855.373618,0.1841245,0.009206225,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,400,20,deckard.base.files.FileConfig,data,06a44bf53752e092e95057c208d8f46a,.pkl,sms_spam,35e030527ddd7dc11a7f2c2e343da439,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,400,20,label,brute,7,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
383817824df8c429e48b3d7d28276fb5,train,deckard.base.experiment.Experiment,383817824df8c429e48b3d7d28276fb5,SMS Spam,cpu,383817824df8c429e48b3d7d28276fb5,383817824df8c429e48b3d7d28276fb5,k-KNN,383817824df8c429e48b3d7d28276fb5,383817824df8c429e48b3d7d28276fb5,0.8975,3.540236574439798,cpu,1725756961.456485,1725756959.8021772,1.83977141,0.004599428525,cpu,1725756959.802002,1725756959.599308,0.20655243,0.0103276215,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,20,deckard.base.files.FileConfig,data,2f532ede53858385093a7f7e6f66e597,.pkl,sms_spam,383817824df8c429e48b3d7d28276fb5,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,20,label,brute,1,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
384f96058fdb43365371d0a560138f1a,train,deckard.base.experiment.Experiment,384f96058fdb43365371d0a560138f1a,SMS Spam,cpu,384f96058fdb43365371d0a560138f1a,384f96058fdb43365371d0a560138f1a,k-KNN,384f96058fdb43365371d0a560138f1a,384f96058fdb43365371d0a560138f1a,0.6,13.815512556957849,cpu,1725756913.861109,1725756912.755084,1.1367754,0.0028419385,cpu,1725756912.7547846,1725756912.6601875,0.09771688,0.004885844,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,400,20,deckard.base.files.FileConfig,data,c1544c35c7b9ee9209578d0ef0ae4932,.pkl,sms_spam,384f96058fdb43365371d0a560138f1a,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,400,20,label,brute,3,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
38fd77e39a032a3cb24d48138a347331,train,deckard.base.experiment.Experiment,38fd77e39a032a3cb24d48138a347331,SMS Spam,cpu,38fd77e39a032a3cb24d48138a347331,38fd77e39a032a3cb24d48138a347331,k-KNN,38fd77e39a032a3cb24d48138a347331,38fd77e39a032a3cb24d48138a347331,0.2525,25.81795524448904,cpu,1725756968.987231,1725756967.8235946,1.20224765,0.003005619125,cpu,1725756967.8232927,1725756967.724727,0.09963838,0.004981919,raw_data/sms-spam_undersampled_1450.csv,label,9,True,True,400,20,deckard.base.files.FileConfig,data,b11c63efc732cb85b03a1f21040d5a33,.pkl,sms_spam,38fd77e39a032a3cb24d48138a347331,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,9,True,True,400,20,label,brute,3,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
3a9092e58c045e5f66067cda0217e18f,train,deckard.base.experiment.Experiment,3a9092e58c045e5f66067cda0217e18f,SMS Spam,cpu,3a9092e58c045e5f66067cda0217e18f,3a9092e58c045e5f66067cda0217e18f,k-KNN,3a9092e58c045e5f66067cda0217e18f,3a9092e58c045e5f66067cda0217e18f,0.1825,28.23577353979871,cpu,1725756859.81852,1725756855.66739,4.25322269,0.010633056725,cpu,1725756855.667131,1725756855.495099,0.17548525,0.0087742625,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,400,20,deckard.base.files.FileConfig,data,2de9edc8ee430ac17b7d063b749a1314,.pkl,sms_spam,3a9092e58c045e5f66067cda0217e18f,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,400,20,label,brute,5,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
3d97fca0b1358ff645f494e6994cf2e4,train,deckard.base.experiment.Experiment,3d97fca0b1358ff645f494e6994cf2e4,SMS Spam,cpu,3d97fca0b1358ff645f494e6994cf2e4,3d97fca0b1358ff645f494e6994cf2e4,k-KNN,3d97fca0b1358ff645f494e6994cf2e4,3d97fca0b1358ff645f494e6994cf2e4,0.2425,26.163341009444565,cpu,1725756836.448387,1725756835.3209803,1.16727639,0.002918190975,cpu,1725756835.3208525,1725756835.2349136,0.08838799,0.0044193995,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,400,20,deckard.base.files.FileConfig,data,06a44bf53752e092e95057c208d8f46a,.pkl,sms_spam,3d97fca0b1358ff645f494e6994cf2e4,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,400,20,label,brute,7,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
3dfb02d42f606fc1d64315fddf92b1dc,train,deckard.base.experiment.Experiment,3dfb02d42f606fc1d64315fddf92b1dc,SMS Spam,cpu,3dfb02d42f606fc1d64315fddf92b1dc,3dfb02d42f606fc1d64315fddf92b1dc,k-KNN,3dfb02d42f606fc1d64315fddf92b1dc,3dfb02d42f606fc1d64315fddf92b1dc,0.195,27.80399285801009,cpu,1725756960.802486,1725756959.7044222,1.12978672,0.0028244668,cpu,1725756959.7043357,1725756959.5896533,0.11674199,0.0058370995,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,400,20,deckard.base.files.FileConfig,data,4928e5a89e93b23c526d92d7a1ec784f,.pkl,sms_spam,3dfb02d42f606fc1d64315fddf92b1dc,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,400,20,label,brute,3,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
3e0d445d8c78c65281e832cc8f97ee66,train,deckard.base.experiment.Experiment,3e0d445d8c78c65281e832cc8f97ee66,SMS Spam,cpu,3e0d445d8c78c65281e832cc8f97ee66,3e0d445d8c78c65281e832cc8f97ee66,k-KNN,3e0d445d8c78c65281e832cc8f97ee66,3e0d445d8c78c65281e832cc8f97ee66,0.205,27.45859509909311,cpu,1725756836.5230343,1725756835.34649,1.22066737,0.003051668425,cpu,1725756835.3462248,1725756835.2539852,0.08692894,0.004346447,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,400,20,deckard.base.files.FileConfig,data,c1544c35c7b9ee9209578d0ef0ae4932,.pkl,sms_spam,3e0d445d8c78c65281e832cc8f97ee66,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,400,20,label,brute,7,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
415c03359e02ce5786dec2cf10025c1a,train,deckard.base.experiment.Experiment,415c03359e02ce5786dec2cf10025c1a,SMS Spam,cpu,415c03359e02ce5786dec2cf10025c1a,415c03359e02ce5786dec2cf10025c1a,k-KNN,415c03359e02ce5786dec2cf10025c1a,415c03359e02ce5786dec2cf10025c1a,0.215,27.11318734520824,cpu,1725757053.3292596,1725757049.7449763,3.64771863,0.009119296575,cpu,1725757049.7446694,1725757049.5989656,0.14656437,0.0073282185,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,400,20,deckard.base.files.FileConfig,data,c1544c35c7b9ee9209578d0ef0ae4932,.pkl,sms_spam,415c03359e02ce5786dec2cf10025c1a,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,400,20,label,brute,5,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
446ce9966e8543f6e15ecf621b25dbd5,train,deckard.base.experiment.Experiment,446ce9966e8543f6e15ecf621b25dbd5,SMS Spam,cpu,446ce9966e8543f6e15ecf621b25dbd5,446ce9966e8543f6e15ecf621b25dbd5,k-KNN,446ce9966e8543f6e15ecf621b25dbd5,446ce9966e8543f6e15ecf621b25dbd5,0.8075,6.648738443943213,cpu,1725756884.4815383,1725756882.56225,2.46857331,0.006171433275,cpu,1725756882.5621402,1725756882.3727584,0.20361747,0.0101808735,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,400,20,deckard.base.files.FileConfig,data,e9b166ec43c426924e31af9347f5c074,.pkl,sms_spam,446ce9966e8543f6e15ecf621b25dbd5,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,400,20,label,brute,1,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
469219818f02d5b5408aff5f14737969,train,deckard.base.experiment.Experiment,469219818f02d5b5408aff5f14737969,SMS Spam,cpu,469219818f02d5b5408aff5f14737969,469219818f02d5b5408aff5f14737969,k-KNN,469219818f02d5b5408aff5f14737969,469219818f02d5b5408aff5f14737969,0.8425,5.439935242947877,cpu,1725756875.697224,1725756873.9432845,1.97083976,0.0049270994,cpu,1725756873.943131,1725756873.7743208,0.17287909,0.0086439545,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,20,deckard.base.files.FileConfig,data,2f532ede53858385093a7f7e6f66e597,.pkl,sms_spam,469219818f02d5b5408aff5f14737969,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,20,label,brute,7,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
4ac7a8151ea9a03c9bab930af7904e9f,train,deckard.base.experiment.Experiment,4ac7a8151ea9a03c9bab930af7904e9f,SMS Spam,cpu,4ac7a8151ea9a03c9bab930af7904e9f,4ac7a8151ea9a03c9bab930af7904e9f,k-KNN,4ac7a8151ea9a03c9bab930af7904e9f,4ac7a8151ea9a03c9bab930af7904e9f,0.24,26.24969794539972,cpu,1725757015.8381364,1725757014.764734,1.10879655,0.002771991375,cpu,1725757014.7645817,1725757014.6688392,0.08924857,0.0044624285,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,400,20,deckard.base.files.FileConfig,data,e9b166ec43c426924e31af9347f5c074,.pkl,sms_spam,4ac7a8151ea9a03c9bab930af7904e9f,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,400,20,label,brute,11,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
4ca3071b1375a7fc00954b715849cd54,train,deckard.base.experiment.Experiment,4ca3071b1375a7fc00954b715849cd54,SMS Spam,cpu,4ca3071b1375a7fc00954b715849cd54,4ca3071b1375a7fc00954b715849cd54,k-KNN,4ca3071b1375a7fc00954b715849cd54,4ca3071b1375a7fc00954b715849cd54,0.8675,4.576431850184327,cpu,1725756942.9322588,1725756941.3032026,1.80965394,0.00452413485,cpu,1725756941.3030035,1725756941.107255,0.20144684,0.010072342,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,400,20,deckard.base.files.FileConfig,data,c1544c35c7b9ee9209578d0ef0ae4932,.pkl,sms_spam,4ca3071b1375a7fc00954b715849cd54,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,400,20,label,brute,1,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
2b2c64dedf64af2923a18894c903c138,train,deckard.base.experiment.Experiment,2b2c64dedf64af2923a18894c903c138,SMS Spam,cpu,2b2c64dedf64af2923a18894c903c138,2b2c64dedf64af2923a18894c903c138,k-KNN,2b2c64dedf64af2923a18894c903c138,2b2c64dedf64af2923a18894c903c138,0.845,5.353588301960602,cpu,1725756828.9346552,1725756827.224929,1.89665949,0.004741648725,cpu,1725756827.2245991,1725756827.0615366,0.17552567,0.0087762835,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,400,20,deckard.base.files.FileConfig,data,2f532ede53858385093a7f7e6f66e597,.pkl,sms_spam,2b2c64dedf64af2923a18894c903c138,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,400,20,label,brute,11,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
4fbf849989e926552fa66726b0ddf756,train,deckard.base.experiment.Experiment,4fbf849989e926552fa66726b0ddf756,SMS Spam,cpu,4fbf849989e926552fa66726b0ddf756,4fbf849989e926552fa66726b0ddf756,k-KNN,4fbf849989e926552fa66726b0ddf756,4fbf849989e926552fa66726b0ddf756,0.23,26.595091706329555,cpu,1725756913.904598,1725756912.7403357,1.21440936,0.0030360234,cpu,1725756912.74022,1725756912.6407971,0.1012101,0.005060505,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,400,20,deckard.base.files.FileConfig,data,09667d4e93c64d4fbbc094a980cb6ed7,.pkl,sms_spam,4fbf849989e926552fa66726b0ddf756,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,400,20,label,brute,1,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
2667ac95b142e4aacce64a6c99333de5,train,deckard.base.experiment.Experiment,2667ac95b142e4aacce64a6c99333de5,SMS Spam,cpu,2667ac95b142e4aacce64a6c99333de5,2667ac95b142e4aacce64a6c99333de5,k-KNN,2667ac95b142e4aacce64a6c99333de5,2667ac95b142e4aacce64a6c99333de5,0.2625,25.4725534875849,cpu,1725756969.0075328,1725756967.841808,1.20282421,0.003007060525,cpu,1725756967.841474,1725756967.7469387,0.097924,0.0048962,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,400,20,deckard.base.files.FileConfig,data,c1544c35c7b9ee9209578d0ef0ae4932,.pkl,sms_spam,2667ac95b142e4aacce64a6c99333de5,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,400,20,label,brute,5,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
202418b3412c8da42d333f4fbcb56e63,train,deckard.base.experiment.Experiment,202418b3412c8da42d333f4fbcb56e63,SMS Spam,cpu,202418b3412c8da42d333f4fbcb56e63,202418b3412c8da42d333f4fbcb56e63,k-KNN,202418b3412c8da42d333f4fbcb56e63,202418b3412c8da42d333f4fbcb56e63,0.6875,10.79337162139674,cpu,1725756828.8446062,1725756827.2316835,1.75118034,0.00437795085,cpu,1725756827.2315662,1725756827.069413,0.17473317,0.0087366585,raw_data/sms-spam_undersampled_1450.csv,label,9,True,True,400,20,deckard.base.files.FileConfig,data,b11c63efc732cb85b03a1f21040d5a33,.pkl,sms_spam,202418b3412c8da42d333f4fbcb56e63,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,9,True,True,400,20,label,brute,7,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6c74357e4fee932ea452925d0aa097a8,train,deckard.base.experiment.Experiment,6c74357e4fee932ea452925d0aa097a8,SMS Spam,cpu,6c74357e4fee932ea452925d0aa097a8,6c74357e4fee932ea452925d0aa097a8,k-KNN,6c74357e4fee932ea452925d0aa097a8,6c74357e4fee932ea452925d0aa097a8,0.925,2.5904082296183013,cpu,1725767029.1286926,1725767020.2227826,9.8845547,0.02471138675,cpu,1725767020.222586,1725767019.032957,1.31878099,0.0131878099,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,400,100,deckard.base.files.FileConfig,data,593546bdc22be4bff54cf2ea75b17b0e,.pkl,sms_spam,6c74357e4fee932ea452925d0aa097a8,predictions.json,reports/modified//gzip_knn/100/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,400,100,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
d1635d1623a87cfac497b11bed4dbc85,train,deckard.base.experiment.Experiment,d1635d1623a87cfac497b11bed4dbc85,SMS Spam,cpu,d1635d1623a87cfac497b11bed4dbc85,d1635d1623a87cfac497b11bed4dbc85,k-KNN,d1635d1623a87cfac497b11bed4dbc85,d1635d1623a87cfac497b11bed4dbc85,0.8975,3.5402465694076763,cpu,1725767107.070422,1725767099.4948542,8.21889292,0.0205472323,cpu,1725767099.4945714,1725767098.493881,1.10200651,0.0110200651,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,400,100,deckard.base.files.FileConfig,data,cb956b11bf8d12f1424123466305e694,.pkl,sms_spam,d1635d1623a87cfac497b11bed4dbc85,predictions.json,reports/modified//gzip_knn/100/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,400,100,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
ddff0d8cb873c7644c60a1b220a45061,train,deckard.base.experiment.Experiment,ddff0d8cb873c7644c60a1b220a45061,SMS Spam,cpu,ddff0d8cb873c7644c60a1b220a45061,ddff0d8cb873c7644c60a1b220a45061,k-KNN,ddff0d8cb873c7644c60a1b220a45061,ddff0d8cb873c7644c60a1b220a45061,0.8525,5.094471517242901,cpu,1725767145.036018,1725767136.2491438,11.5094312,0.028773578,cpu,1725767136.2490056,1725767135.0364382,1.5618419,0.015618419,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,400,100,deckard.base.files.FileConfig,data,593546bdc22be4bff54cf2ea75b17b0e,.pkl,sms_spam,ddff0d8cb873c7644c60a1b220a45061,predictions.json,reports/modified//gzip_knn/100/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,400,100,label,brute,3,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
e723b2d2fad73972432d10b636953ed6,train,deckard.base.experiment.Experiment,e723b2d2fad73972432d10b636953ed6,SMS Spam,cpu,e723b2d2fad73972432d10b636953ed6,e723b2d2fad73972432d10b636953ed6,k-KNN,e723b2d2fad73972432d10b636953ed6,e723b2d2fad73972432d10b636953ed6,0.9225,2.6767671645670315,cpu,1725767029.0591393,1725767020.2427094,9.8091711,0.02452292775,cpu,1725767020.2425437,1725767019.0650887,1.30095635,0.0130095635,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,400,100,deckard.base.files.FileConfig,data,593546bdc22be4bff54cf2ea75b17b0e,.pkl,sms_spam,e723b2d2fad73972432d10b636953ed6,predictions.json,reports/modified//gzip_knn/100/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,400,100,label,brute,1,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
ea3cc249a2322482b90c45fc90c02554,train,deckard.base.experiment.Experiment,ea3cc249a2322482b90c45fc90c02554,SMS Spam,cpu,ea3cc249a2322482b90c45fc90c02554,ea3cc249a2322482b90c45fc90c02554,k-KNN,ea3cc249a2322482b90c45fc90c02554,ea3cc249a2322482b90c45fc90c02554,0.92,2.763118103541459,cpu,1725767128.4763763,1725767120.777119,8.59200712,0.0214800178,cpu,1725767120.7770386,1725767119.7934515,1.09203205,0.0109203205,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,400,100,deckard.base.files.FileConfig,data,d908748a0958564c2da305e45befce53,.pkl,sms_spam,ea3cc249a2322482b90c45fc90c02554,predictions.json,reports/modified//gzip_knn/100/modified_true/,score_dict.json,train,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,400,100,label,brute,3,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
